# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_siblings_model
# start_datetime = 2023-05-12 13:17:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = model_siblings_input.json
# random
#   seed = 390458552 (Default)
# output
#   file = model_siblings_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,burial_h,burial_a,age_h,age_a,age_m_h,birth_date_mother,age_m_a
# Adaptation terminated
# Step size = 0.635902
# Diagonal elements of inverse mass matrix:
# 31.846, 36.5465, 0.0227193, 0.0246548, 0.540728
0.639383,0.503199,0.635902,3,7,0,4.57054,-514.982,-497.74,44.3828,43.5355,16.1566,-575.521,34.2454
1.19047,1,0.635902,2,3,0,-0.209675,-517.192,-501.056,42.963,42.7047,16.2008,-576.356,32.5945
-0.974837,0.824808,0.635902,2,7,0,3.96034,-514.981,-509.494,47.2735,41.1497,18.2697,-580.524,29.8804
-1.05627,0.206853,0.635902,3,7,0,9.42341,-526.135,-506.989,47.5621,32.0413,16.0868,-589.784,50.753
-2.25073,0.966685,0.635902,3,7,0,3.36266,-519.434,-487.118,26.4195,43.9877,15.8052,-561.658,30.5523
0.0223189,0.946504,0.635902,3,7,0,3.88951,-523.649,-505.801,45.6753,31.7141,23.705,-593.029,55.5147
1.5517,0.936298,0.635902,3,7,0,4.15391,-526.805,-497.003,33.8746,44.0747,16.5011,-577.181,36.1034
0.597818,0.974926,0.635902,3,7,0,0.280164,-526.495,-498.369,30.3697,31.5243,23.8731,-580.738,50.845
1.63968,0.959,0.635902,3,7,0,1.44575,-523.884,-498.526,34.4856,45.2064,16.6096,-574.979,31.2466
1.57291,0.98967,0.635902,3,7,0,0.0439621,-519.42,-494.409,43.4501,33.9,23.0087,-585.879,57.5705
-0.711579,0.473066,0.635902,3,7,0,5.61328,-524.514,-493.007,28.4289,28.9123,16.2806,-569.223,47.3038
0.15104,0.997371,0.635902,3,7,0,1.7677,-524.843,-491.203,28.5214,30.8827,20.4814,-573.846,51.7597
1.02222,0.99452,0.635902,3,7,0,0.814257,-518.798,-498.07,32.7434,46.7726,17.7693,-569.31,24.4682
1.11445,0.937101,0.635902,3,7,0,0.00781024,-526.239,-496.298,40.7392,29.2735,21.5846,-588.563,62.9915
2.22482,1,0.635902,3,7,0,-0.705973,-517.808,-499.686,36.6857,32.9752,17.8295,-572.323,39.6618
2.13338,0.953772,0.635902,2,7,0,-0.973435,-516.756,-501.091,41.5392,35.3044,21.1325,-579.428,43.0324
0.600353,0.917389,0.635902,3,7,0,0.799123,-510.989,-491.793,36.5663,40.9311,17.8959,-565.451,32.7269
1.10978,0.958305,0.635902,3,7,0,1.18826,-530.129,-503.936,43.3416,35.0355,18.51,-591.981,53.0091
0.0206542,0.870176,0.635902,3,7,0,2.51442,-513.917,-494.126,28.1464,33.8025,17.9192,-559.983,32.0538
-0.39313,0.970754,0.635902,3,7,0,3.0787,-527.828,-496.553,45.5953,51.06,17.6152,-591.038,43.4251
-0.725026,0.971181,0.635902,3,7,0,3.84741,-515.389,-501.752,29.454,27.3166,20.1954,-565.038,35.9688
2.52779,0.971197,0.635902,2,3,0,1.47455,-521.757,-500.523,32.9503,35.9708,19.9084,-574.616,38.1222
2.42036,0.942746,0.635902,3,7,0,-0.804875,-522.236,-496.828,37.2592,32.4472,20.9563,-580.451,51.1764
-0.711874,0.582266,0.635902,3,7,0,4.29004,-525.437,-495.874,36.1897,36.6294,14.7884,-576.415,43.9111
0.355241,0.928056,0.635902,3,7,0,3.26102,-523.967,-504.845,32.5577,28.0256,19.3306,-575.855,42.9848
3.09437,1,0.635902,2,3,0,-0.167566,-523.434,-498.861,39.0748,37.7177,19.6753,-582.184,45.6058
1.28789,0.85345,0.635902,2,3,0,-1.18718,-528.635,-492,42.101,35.4343,21.5986,-592.334,64.8998
-0.763861,0.854944,0.635902,2,7,0,2.9006,-531.116,-487.704,45.8809,43.3497,19.4762,-596.473,65.4194
-2.25804,0.965042,0.635902,3,7,0,3.66462,-515.22,-506.5,29.3102,32.0636,15.8422,-560.372,21.8086
-1.11382,0.999821,0.635902,3,7,0,3.99815,-531.687,-494.319,50.8328,35.9185,17.8376,-600.357,70.1192
0.749661,0.7982,0.635902,2,6,1,4.58613,-524.365,-494.752,46.2516,40.3791,15.7819,-586.399,51.2672
-2.65485,0.839291,0.635902,3,7,0,3.45201,-519.74,-501.909,23.4462,29.2686,25.5548,-568.741,37.5637
-3.56718,0.565262,0.635902,3,7,0,7.30366,-518.861,-508.585,24.114,29.2367,17.6051,-560.581,22.7583
-0.0256946,1,0.635902,2,3,0,4.12697,-519.295,-503.578,29.7308,28.6772,21.0473,-570.073,37.818
-0.760633,0.97077,0.635902,3,7,0,2.82933,-530.684,-488.675,39.1287,49.0252,17.3454,-587.158,49.4574
0.748856,0.999951,0.635902,3,7,0,1.87689,-517.125,-491.136,35.6551,29.3025,18.231,-571.011,50.5722
0.870071,0.962807,0.635902,2,7,0,0.54069,-521.282,-488.051,41.1005,31.938,18.896,-581.278,61.2892
1.60217,0.974347,0.635902,3,7,0,0.177539,-531.103,-496.926,39.7462,35.5964,21.0261,-591.876,59.3532
1.97926,0.790104,0.635902,2,3,0,2.26406,-526.918,-492.787,40.7642,43.8056,18.3123,-585.995,49.4023
1.79217,0.880986,0.635902,3,7,0,0.562637,-515.188,-498.022,35.573,35.687,22.9325,-573.693,39.9844
1.39086,0.938919,0.635902,3,7,0,-0.0186584,-529.516,-497.632,40.1088,42.2858,16.2187,-585.843,45.9252
-0.102132,0.878621,0.635902,2,7,0,1.54361,-530.845,-492.814,39.3641,50.0641,20.1242,-590.333,47.4553
1.49523,0.993678,0.635902,3,7,0,1.16697,-520.122,-503.341,41.6866,30.4692,19.9138,-581.723,47.9122
2.13356,0.958955,0.635902,3,7,0,-0.0323292,-524.184,-494.122,32.4561,40.6266,17.2359,-573.876,39.128
2.25241,0.99316,0.635902,3,7,0,-1.03202,-520.003,-501.35,41.6821,35.6544,22.3974,-584.082,47.0783
-1.6364,0.728779,0.635902,2,3,0,2.50184,-516.707,-512.966,43.8037,35.3386,23.1924,-583.703,35.3981
-1.57231,0.941088,0.635902,3,7,0,6.4523,-529.022,-483.309,31.8068,33.9038,17.9948,-578.823,61.6104
-2.63365,0.438258,0.635902,3,7,0,7.97341,-517.775,-514.153,31.6557,33.2397,20.9577,-570.388,22.9956
-1.39749,1,0.635902,3,7,0,6.80139,-525.297,-481.639,34.3785,42.5293,17.023,-576.698,52.5305
1.80993,0.997004,0.635902,3,7,0,2.26481,-521.588,-496.656,29.5135,35.1179,18.1975,-569.299,37.5254
1.02822,0.899186,0.635902,3,7,0,1.22246,-520.783,-496.935,32.1973,45.373,24.8729,-577.853,35.5459
1.31728,0.947803,0.635902,3,7,0,0.963634,-521.494,-505.871,39.5438,32.3615,17.0698,-578.107,39.875
1.54279,0.937857,0.635902,3,7,0,0.989285,-521.688,-489.889,33.2871,43.6728,20.5144,-575.49,41.9278
2.95653,0.987157,0.635902,2,3,0,-1.1907,-525.364,-498.631,38.7652,39.2422,18.2128,-582.342,44.4688
1.32771,0.854592,0.635902,2,3,0,-0.802188,-529.443,-497.694,33.289,32.3688,17.5864,-580.319,50.2557
1.84882,0.902303,0.635902,3,7,0,1.92553,-514.873,-496.842,41.6779,43.0822,20.6471,-577.198,37.2739
0.644481,0.82128,0.635902,3,7,0,1.39274,-524.138,-500.166,34.4719,26.5199,19.9216,-578.531,51.8448
1.4331,0.956081,0.635902,3,7,0,1.44027,-518.952,-497.46,41.9889,48.2979,19.8073,-580.749,34.9913
0.246562,0.904712,0.635902,2,3,0,0.0273527,-518.545,-498.413,39.8972,51.6515,19.02,-577.462,27.3977
1.4825,0.812912,0.635902,3,7,0,2.33624,-525.612,-504.634,35.9313,41.4682,23.9569,-585.5,39.398
2.52501,1,0.635902,3,7,0,-1.17923,-523.97,-499.64,32.7148,41.0221,19.5049,-576.19,35.5283
1.87914,0.937018,0.635902,2,7,0,-1.01541,-522.82,-504.33,41.3449,33.9368,21.5666,-585.731,47.4642
2.1011,0.914832,0.635902,3,7,0,0.068131,-522.033,-500.168,35.7849,39.898,16.2069,-574.025,33.9596
1.64352,0.948118,0.635902,3,7,0,-0.975779,-528.676,-492.946,40.9517,34.6014,20.3913,-590.019,62.4715
0.158303,0.897982,0.635902,2,7,0,1.98205,-534.264,-499.971,40.5997,32.0843,19.6197,-594.483,62.4282
-1.82059,1,0.635902,2,3,0,3.59253,-525.791,-502.223,33.4466,53.8467,17.9693,-577.207,21.1375
-0.408599,1,0.635902,3,7,0,2.99047,-523.087,-496.755,30.1079,25.4372,20.3613,-573.556,51.364
0.293846,0.931827,0.635902,3,7,0,3.89857,-517.909,-497.44,46.6063,28.554,18.9265,-583.441,57.4477
1.70537,0.975297,0.635902,3,7,0,1.31716,-528.638,-492.228,33.696,39.1039,20.9809,-583.314,51.9821
1.99736,1,0.635902,3,7,0,-1.29735,-518.93,-504.892,41.1545,37.6036,17.8052,-577.89,35.3942
1.64102,0.979541,0.635902,3,7,0,-0.515777,-529.342,-504.058,38.6622,41.1255,17.517,-585.521,40.3378
2.41594,0.952254,0.635902,3,7,0,-0.021756,-522.047,-502.914,36.1618,40.1245,17.4985,-575.707,32.6693
1.77155,0.933103,0.635902,3,7,0,-0.416722,-526.866,-504.203,33.359,41.535,19.3686,-579.593,33.8554
0.0411351,0.817879,0.635902,3,7,0,2.31299,-515.735,-496.986,44.5677,27.4721,18.1143,-578.417,53.9594
0.538904,0.964053,0.635902,2,3,0,1.21389,-515.383,-499.617,44.6627,30.546,22.2695,-582.315,52.1528
2.10063,0.992091,0.635902,2,7,0,0.0175515,-521.464,-492.952,41.9703,33.2758,19.2195,-582.654,56.4259
2.29645,0.937417,0.635902,3,7,0,-0.397101,-523.846,-503.753,35.8081,38.3058,17.4644,-577.118,35.0594
1.57942,0.939731,0.635902,3,7,0,-0.267737,-515.197,-491.852,39.9244,35.5038,21.5155,-576.637,49.2809
1.74526,1,0.635902,3,7,0,-0.952156,-529.606,-503.55,36.6054,39.0428,17.5922,-583.803,41.2104
1.39565,0.982141,0.635902,3,7,0,-0.205713,-522.882,-501.543,31.0768,33.3697,16.8882,-570.847,35.9341
1.7067,0.902048,0.635902,2,7,0,1.15361,-525.438,-495.291,34.9623,30.4274,18.3385,-578.738,53.0203
0.896371,0.717905,0.635902,2,7,0,6.52841,-512.463,-499.812,41.3483,32.0358,20.9163,-574.728,42.8797
1.06938,0.963908,0.635902,3,7,0,0.756574,-526.579,-493.87,33.6981,44.9798,16.2713,-576.548,37.6986
1.53513,0.983531,0.635902,3,7,0,1.16943,-515.736,-504.142,41.1567,35.2507,17.7398,-574.633,35.2403
2.56392,0.934556,0.635902,2,3,0,0.0875857,-518.966,-495.272,38.5111,42.4489,17.6894,-575.167,37.4454
1.52126,0.95405,0.635902,3,7,0,-1.09696,-519.649,-498.726,47.2721,37.3828,17.0748,-583.996,47.8868
0.358863,0.922555,0.635902,3,7,0,1.42845,-519.369,-509.661,33.86,35.245,19.2812,-572.51,27.6041
0.434872,0.979752,0.635902,3,7,0,1.99059,-524.568,-485.828,41.469,36.1511,17.3542,-583.391,61.4121
1.49249,1,0.635902,2,3,0,0.0945205,-526.46,-488.558,39.2211,36.5586,19.2381,-584.919,59.8026
2.54126,0.988052,0.635902,3,7,0,-0.870805,-520.407,-501.255,39.1452,36.7211,22.3651,-581.917,43.9405
2.72056,0.994725,0.635902,3,7,0,-1.95763,-523.773,-496.144,38.9084,39.6598,16.9908,-579.672,43.8675
2.47391,0.987571,0.635902,3,7,0,-2.19367,-520.388,-498.015,42.0422,42.103,17.2534,-579.683,39.5654
1.11388,0.830157,0.635902,2,7,0,0.916766,-518.685,-507.291,39.496,41.5137,17.6514,-575.833,27.0277
2.05325,1,0.635902,3,7,0,-0.509575,-523.631,-494.569,32.6676,39.1621,16.6819,-572.98,39.2491
1.95068,0.971295,0.635902,3,7,0,-0.80606,-525.258,-502.468,39.7141,34.9848,23.1925,-588.165,50.712
1.01836,0.956187,0.635902,3,7,0,0.253001,-521.824,-496.078,31.0375,47.228,18.1909,-571.052,27.7467
0.752095,0.724419,0.635902,3,7,0,2.03774,-522.51,-491.813,36.3946,28.0564,20.6981,-579.602,59.7333
0.224269,0.850946,0.635902,3,7,0,2.8983,-523.208,-508.728,37.1869,42.5019,16.467,-576.862,25.6322
0.801963,1,0.635902,3,7,0,1.6384,-522.014,-492.643,43.1208,38.7089,26.8867,-592.022,60.67
2.19755,1,0.635902,2,3,0,-0.920705,-520.399,-492.91,42.0225,37.3423,21.9945,-584.416,54.164
1.42781,0.956866,0.635902,3,7,0,-0.35303,-514.414,-497.776,34.9916,31.772,18.2948,-567.701,38.1529
2.21291,0.859579,0.635902,3,7,0,2.51412,-529.393,-498.428,36.9831,35.314,18.9182,-585.294,51.5523
-4.51414,0.779825,0.635902,3,7,0,5.46207,-504.613,-499.097,27.167,31.893,22.0695,-553.849,22.8591
-2.77553,0.999274,0.635902,2,7,0,5.93564,-507.84,-492.225,27.3443,31.1548,19.3392,-554.524,31.1441
-1.30508,0.972423,0.635902,2,3,0,4.31279,-513.32,-489.898,26.5179,35.3312,17.2226,-557.061,31.8311
-0.643376,0.975915,0.635902,3,7,0,3.59606,-532.222,-504.885,47.2587,36.4075,16.9378,-596.418,55.1259
0.260366,1,0.635902,3,7,0,3.0088,-510.86,-498.401,37.2026,45.0512,20.2054,-568.267,24.8148
2.20837,1,0.635902,2,3,0,0.357473,-518.672,-496.652,37.4845,31.7115,20.2531,-576.409,48.0459
2.41595,0.985497,0.635902,3,7,0,-1.28232,-526.477,-497.255,38.2727,44.3176,18.2516,-583.001,41.4285
2.22989,0.979043,0.635902,3,7,0,-1.31776,-523.587,-491.323,36.6337,36.7538,17.4015,-577.622,49.5452
0.919289,0.927776,0.635902,3,7,0,0.441476,-521.423,-505.298,40.8601,29.171,20.1314,-582.415,47.9453
1.9036,0.968679,0.635902,3,7,0,0.65435,-519.921,-494.682,43.6716,45.3743,19.0739,-582.667,42.6109
-2.21012,0.612584,0.635902,2,3,0,5.07165,-516.581,-480.77,31.0271,38.7802,17.51,-565.118,45.5682
1.39565,0.978006,0.635902,2,3,0,3.18022,-518.8,-488.2,33.6391,38.3386,20.1468,-572.586,46.0471
-3.46643,0.814797,0.635902,2,7,0,3.91811,-525.316,-515.69,40.2417,27.1305,18.1379,-583.696,40.8756
-2.13661,0.982123,0.635902,3,7,0,8.00654,-536.05,-502.118,46.3472,37.8211,25.5786,-607.976,68.0369
-4.22838,0.854978,0.635902,2,3,0,5.70362,-537.111,-495.792,47.9196,37.1492,29.3364,-614.367,81.4256
0.594309,1,0.635902,2,3,0,5.0855,-520.479,-491.141,31.5351,42.4367,15.9597,-567.974,34.3962
2.48226,0.979448,0.635902,2,7,0,0.101868,-516.444,-499.146,39.0232,39.7893,17.9173,-573.384,34.4489
-0.796544,0.777772,0.635902,2,3,0,1.54879,-518.786,-483.848,40.1293,47.2728,19.3659,-578.281,47.1606
-1.94774,0.815254,0.635902,3,7,0,6.87332,-526.026,-512.523,31.4016,29.9316,18.2859,-575.714,33.2593
2.67198,1,0.635902,2,3,0,2.21043,-521.549,-496.867,42.2383,42.8754,19.2661,-583.053,43.3109
2.03649,0.845801,0.635902,3,7,0,0.106922,-522.408,-498.575,30.7583,34.0994,18.5106,-571.677,39.003
2.45897,0.855895,0.635902,3,7,0,2.03177,-520.915,-499.453,44.2026,40.1526,17.9071,-583.025,43.4193
0.10502,0.805753,0.635902,3,7,0,2.16266,-534.42,-498.891,38.6174,45.3787,22.1395,-595.177,50.9071
-1.52133,0.96246,0.635902,3,7,0,2.3233,-538.388,-494.872,38.6946,42.3352,23.2517,-600.334,63.1269
-0.193761,1,0.635902,2,3,0,2.56607,-533.4,-492.96,41.5114,45.7112,22.1595,-597.071,58.4
-0.453002,0.993168,0.635902,3,7,0,1.39234,-511.279,-503.573,33.8785,32.1872,17.2407,-562.399,26.6386
2.94665,1,0.635902,2,3,0,0.471231,-520.086,-495.035,40.0334,38.3988,19.2003,-579.32,45.8865
1.22217,0.811915,0.635902,2,3,0,-0.312447,-520.127,-493.74,42.9307,41.8173,25.6944,-588.752,53.195
0.0509322,0.923887,0.635902,3,7,0,1.37443,-527.809,-499.911,28.7329,30.4156,16.9651,-573.507,43.1797
2.05744,0.982068,0.635902,3,7,0,0.819443,-520.44,-491.043,42.6722,41.4466,18.6545,-581.767,49.2778
2.6245,0.99611,0.635902,3,7,0,-1.55655,-520.407,-500.954,37.316,35.5141,21.5542,-579.277,42.8084
-1.11658,0.825557,0.635902,3,7,0,2.45705,-522.65,-495.844,24.6278,28.6171,17.6935,-564.971,40.5106
0.945527,0.969132,0.635902,3,7,0,3.31076,-517.044,-490.377,39.3236,32.8517,16.5904,-572.958,49.7289
1.46724,0.870105,0.635902,3,7,0,3.36021,-526.12,-504.782,35.4005,44.7224,18.6321,-580.153,30.6482
2.19695,1,0.635902,3,7,0,-0.736647,-525.048,-498.197,43.2372,42.4293,21.9308,-590.216,49.5899
1.19922,0.694934,0.635902,2,7,0,2.35536,-525.658,-506.175,35.6454,44.4977,18.4609,-579.764,29.0922
1.09431,0.971971,0.635902,3,7,0,0.101552,-522.867,-489.126,42.0347,32.2756,19.49,-584.391,62.9897
1.91937,0.924402,0.635902,3,7,0,0.779918,-526.52,-501.436,32.1481,37.6482,21.9781,-580.646,41.5614
2.36616,0.934502,0.635902,3,7,0,0.267727,-516.414,-494.2,37.5939,35.8191,18.4056,-572.413,42.3943
2.93341,0.982713,0.635902,2,7,0,-1.76666,-519.493,-497.987,36.0979,37.678,18.3675,-573.958,38.2932
2.82361,0.911868,0.635902,3,7,0,-0.972114,-524.745,-497.855,39.3773,38.4386,17.3489,-581.471,45.1773
2.94633,0.998811,0.635902,2,3,0,-2.73586,-523.201,-496.717,38.1386,38.1992,17.4975,-578.837,43.9211
2.61938,0.921952,0.635902,1,3,0,-1.23953,-524.544,-495.722,36.007,35.6339,21.3651,-581.916,50.5595
2.07398,0.960255,0.635902,3,7,0,-1.26423,-525.81,-494.647,42.9492,35.0825,17.6585,-586.418,56.6882
-1.32339,0.770302,0.635902,2,3,0,2.27076,-520.182,-480.801,41.3311,39.0717,17.7711,-579.284,59.4115
-4.05218,0.830581,0.635902,2,3,0,6.45632,-520.057,-481.211,46.4453,51.0971,17.6925,-584.195,51.8868
-0.370554,0.695512,0.635902,2,3,0,8.89915,-516.17,-484.07,41.6241,35.7135,19.2576,-577.052,57.2679
0.231599,0.984539,0.635902,3,7,0,1.87067,-531.027,-508.831,36.6174,39.5653,20.9148,-588.559,40.1628
2.1551,0.994003,0.635902,2,3,0,0.33883,-525.334,-502.246,37.566,39.3226,16.5561,-579.456,37.8876
1.98531,0.889024,0.635902,2,3,0,-0.286276,-526.14,-497.832,38.974,33.3877,16.649,-581.763,50.5442
1.55656,0.897902,0.635902,3,7,0,1.51963,-524.536,-492.583,35.7512,46.1773,22.0652,-582.352,43.5924
1.28156,0.962869,0.635902,3,7,0,-0.0779575,-518.351,-498.138,35.5127,30.5845,16.4499,-570.313,41.5908
-2.5657,0.917251,0.635902,2,7,0,3.37036,-513.848,-494.394,47.2884,25.8008,24.291,-585.427,65.232
1.70036,0.901839,0.635902,2,3,0,3.69971,-515.632,-496.208,43.6517,34.8111,21.2402,-580.524,49.5047
0.147973,0.949827,0.635902,3,7,0,0.353138,-532.352,-499.427,28.3621,39.4987,17.5986,-578.313,39.3865
-0.560749,0.951325,0.635902,3,7,0,2.09573,-528.473,-504.127,28.2655,42.0093,16.3108,-573.049,26.9128
-1.56379,0.94753,0.635902,3,7,0,3.65857,-516.607,-489.981,49.3407,32.901,24.7329,-590.681,67.7993
1.06833,0.912037,0.635902,3,7,0,3.74925,-521.061,-502.135,44.7011,34.9861,15.9705,-581.733,44.6118
1.86584,0.992101,0.635902,3,7,0,0.0381524,-526.663,-498.156,38.7651,30.6742,19.1334,-584.561,55.7317
1.57559,0.952667,0.635902,3,7,0,-0.000904847,-518.372,-496.978,36.88,46.8422,17.5375,-572.79,28.9695
1.57559,0.251282,0.635902,2,3,0,0.643608,-518.372,-496.978,36.88,46.8422,17.5375,-572.79,28.9695
1.37956,0.991914,0.635902,3,7,0,0.00109046,-529.678,-497.178,41.121,32.2717,20.7096,-591.508,62.0587
0.419013,0.957553,0.635902,2,3,0,0.00396205,-532.682,-497.052,37.9416,31.585,21.8756,-592.499,63.8622
-0.621005,0.958744,0.635902,3,7,0,2.41061,-512.718,-492.51,33.4361,46.3232,16.7596,-562.913,24.0804
0.938734,0.968981,0.635902,3,7,0,2.5344,-529.954,-494.704,37.6477,37.8121,15.7848,-583.387,50.8711
-0.717609,0.848959,0.635902,2,7,0,3.98759,-513.783,-509.976,41.9206,33.1636,18.4235,-574.127,30.9869
1.09824,1,0.635902,3,7,0,1.94108,-531.09,-493.172,34.2782,35.1563,17.4491,-582.818,54.4893
-1.30656,0.89331,0.635902,3,7,0,3.60805,-521.51,-487.594,26.0959,46.0016,18.1572,-565.763,32.1678
-1.14055,0.973209,0.635902,3,7,0,2.80049,-522.896,-508.047,48.1187,30.6473,16.722,-587.736,49.0416
1.09844,1,0.635902,3,7,0,2.32167,-525.449,-489.936,31.3747,33.8222,18.5366,-575.36,51.6024
-1.35171,0.915882,0.635902,3,7,0,3.18125,-507.705,-495.257,39.3536,28.9094,17.8558,-564.914,40.7481
-2.67288,0.940529,0.635902,2,7,0,4.59205,-513.3,-497.898,46.9157,24.3009,16.5265,-576.743,54.544
-0.736856,0.992075,0.635902,3,7,0,4.80103,-528.629,-491.242,30.5957,46.8468,25.1221,-584.347,46.2576
0.293807,0.941111,0.635902,3,7,0,3.12832,-515.956,-495.285,47.2077,32.0304,16.9281,-580.092,52.7767
-3.86931,0.348766,0.635902,3,7,0,8.5927,-519.627,-505.885,37.3708,41.7404,39.4485,-596.446,48.8207
-2.31299,1,0.635902,3,7,0,4.81361,-526.943,-486.53,43.9433,38.6031,14.9874,-585.874,60.7407
1.27315,0.735247,0.635902,3,7,0,6.37714,-525.77,-488.718,40.2767,34.1186,18.6761,-584.723,61.8867
0.348405,0.917913,0.635902,3,7,0,2.54952,-521.107,-504.733,29.7555,41.322,17.2514,-568.114,22.0582
0.348405,0.320263,0.635902,1,2,1,4.47192,-521.107,-504.733,29.7555,41.322,17.2514,-568.114,22.0582
0.422829,1,0.635902,2,3,0,0.15401,-522.202,-505.62,29.8289,39.0297,16.9548,-568.986,24.3362
0.0392554,0.859316,0.635902,3,7,0,3.61097,-522.799,-497.434,40.7691,29.0112,15.4842,-579.053,52.6072
1.29888,0.950103,0.635902,3,7,0,3.21534,-521.518,-497.391,35.0998,37.4132,27.5754,-584.193,49.3885
2.87909,1,0.635902,3,7,0,-1.02572,-523.968,-497.202,39.8558,42.305,18.5758,-582.4,42.8925
2.91583,0.98139,0.635902,3,7,0,-2.31514,-520.782,-499.019,38.2185,35.4395,18.2397,-577.24,42.7811
1.98135,0.939889,0.635902,2,3,0,-1.86622,-519.367,-494.045,39.7131,33.4481,22.5104,-581.59,54.0971
1.7679,0.838086,0.635902,3,7,0,2.71943,-522.096,-504.213,38.4778,40.0873,24.4072,-584.981,40.6803
2.40818,0.47396,0.635902,2,3,0,2.09224,-520.572,-498.555,43.7278,40.882,21.5264,-585.826,46.3895
2.70741,0.947452,0.635902,3,7,0,-1.19559,-523.576,-502.698,39.0419,38.8934,18.0545,-580.673,39.0813
2.01949,0.904746,0.635902,3,7,0,-0.215658,-519.093,-495.26,32.5801,32.9124,18.9125,-570.586,42.4134
1.96601,0.933844,0.635902,3,7,0,-0.125819,-523.528,-496.867,44.9515,41.4143,16.8955,-585.375,47.0938
2.3337,0.938049,0.635902,2,7,0,0.0698992,-524.96,-502.226,41.0839,43.5094,19.4659,-585.51,39.7741
1.96461,0.906296,0.635902,3,7,0,-0.521883,-519.43,-493.302,34.6745,32.0675,19.113,-573.217,47.8474
-0.329737,0.945186,0.635902,3,7,0,1.28046,-530.346,-501.271,45.3947,28.7726,18.854,-594.595,64.5508
0.798469,0.413145,0.635902,3,7,0,3.74664,-521.195,-504.861,45.5156,31.9241,17.3818,-584.093,47.3078
-0.786586,0.840793,0.635902,3,7,0,3.60024,-523.957,-489.944,30.6349,44.5657,15.4294,-570.021,35.5106
-1.35068,0.957496,0.635902,3,7,0,3.16344,-520.096,-505.908,46.0583,32.2509,28.4578,-594.612,56.4532
0.697384,1,0.635902,3,7,0,2.71623,-525.101,-500.439,44.81,34.8479,26.0756,-595.987,60.6994
1.19269,0.981266,0.635902,3,7,0,1.30429,-516.205,-495.154,46.5396,38.6957,16.9436,-579.688,45.8382
-0.721076,0.880864,0.635902,3,7,0,2.26668,-530.468,-489.485,29.6848,31.3108,19.9628,-580.115,59.3191
-0.0239727,1,0.635902,3,7,0,1.69951,-514.29,-506.846,45.1277,38.7979,17.0747,-576.493,30.8493
1.62249,0.961851,0.635902,3,7,0,1.93641,-523.835,-498.527,39.6711,29.8662,21.7427,-585.249,56.8554
1.51591,0.908529,0.635902,3,7,0,-0.169568,-523.469,-495.429,43.1501,32.5363,22.9453,-589.564,61.5992
2.48707,0.938155,0.635902,3,7,0,0.528658,-523.515,-497.073,35.9125,35.5106,16.8148,-576.243,43.6592
1.14821,0.865975,0.635902,2,5,0,0.40185,-522.31,-499.547,33.1928,41.1059,15.6589,-571.161,30.5084
-3.01197,0.672639,0.635902,3,7,0,4.14155,-532.996,-484.648,36.3042,32.0913,25.0103,-594.311,77.5709
2.18164,0.448901,0.635902,3,7,0,3.45906,-525.39,-501.527,40.0308,34.5403,17.0153,-582.436,46.3681
1.76146,0.96122,0.635902,3,7,0,-0.432431,-526.474,-505.304,39.5707,42.533,17.9609,-584.006,36.1684
-0.0154297,0.752014,0.635902,2,3,0,3.29179,-535.322,-501.452,35.3386,40.2038,16.7563,-587.417,45.761
1.32371,0.978921,0.635902,3,7,0,1.98781,-521.604,-499.043,43.8579,30.3023,21.6263,-587.088,57.7427
0.31329,0.881541,0.635902,3,7,0,0.93132,-523.731,-496.684,32.5455,48.1817,16.2364,-572.512,27.6473
0.31329,0.0175065,0.635902,2,3,0,4.08386,-523.731,-496.684,32.5455,48.1817,16.2364,-572.512,27.6473
1.65679,1,0.635902,2,3,0,0.105344,-520.204,-496.686,32.4719,43.7524,16.9213,-569.597,29.1584
0.975919,0.968909,0.635902,2,3,0,-0.0554031,-523.469,-490.783,30.3365,40.8317,23.3558,-577.162,45.547
-2.49286,0.684298,0.635902,3,7,0,4.11708,-510.432,-502.278,28.176,34.9519,16.9714,-555.58,18.3494
0.832586,0.961976,0.635902,3,7,0,5.11499,-521.265,-489.294,38.4989,48.2212,18.3826,-578.146,40.6316
