# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_cousins_model
# start_datetime = 2023-05-12 13:28:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = model_cousins_input.json
# random
#   seed = 391094460 (Default)
# output
#   file = model_cousins_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,burial_h,burial_a,age_h,age_a,age_m_h,age_m_a,age_m2_h,birth_date_grandmother,age_m2_a
# Adaptation terminated
# Step size = 0.358958
# Diagonal elements of inverse mass matrix:
# 36.5644, 35.1106, 0.0229314, 0.0255476, 0.481555, 0.359001, 0.48312
7.2556,0.99137,0.358958,4,15,0,-4.33785,-531.08,-499.211,41.1713,47.9938,23.4802,35.4843,21.6369,-617.369,34.6794
5.81982,0.480572,0.358958,4,15,0,-2.786,-511.532,-495.34,38.6245,24.6959,17.704,36.6617,18.7486,-586.609,29.9116
3.76814,0.895375,0.358958,3,14,1,-1.03024,-505.637,-496.528,37.058,30.8712,17.1494,22.7324,19.7226,-579.567,29.4359
5.15304,1,0.358958,3,7,0,-1.27074,-509.082,-495.98,35.8571,29.9664,16.499,25.6781,19.5136,-580.952,29.3275
5.19788,0.978475,0.358958,4,15,0,-0.367835,-523.881,-495.947,33.0898,23.0264,27.8122,42.5235,19.0282,-603.811,42.3141
6.40902,0.803174,0.358958,3,7,0,-4.50179,-526.154,-494.573,31.936,24.2798,22.3342,56.6787,18.9433,-599.368,23.8363
6.40902,0,0.358958,0,1,1,-4.26536,-526.154,-494.573,31.936,24.2798,22.3342,56.6787,18.9433,-599.368,23.8363
6.40902,0.384568,0.358958,1,2,1,-0.520708,-526.154,-494.573,31.936,24.2798,22.3342,56.6787,18.9433,-599.368,23.8363
6.40902,1.09467e-205,0.358958,1,1,0,-3.42888,-526.154,-494.573,31.936,24.2798,22.3342,56.6787,18.9433,-599.368,23.8363
6.67141,0.959829,0.358958,3,15,0,-1.85497,-521.017,-507.724,32.1123,38.2163,22.4262,25.0956,19.6205,-595.176,24.1401
5.50447,0.954579,0.358958,4,15,0,-0.779962,-523.64,-503.097,39.2476,36.1275,36.3705,47.8584,21.9377,-621.196,34.1129
-1.5013,0.359763,0.358958,2,3,0,3.12146,-523.077,-504.153,38.3906,35.2421,53.4417,41.1439,19.7768,-634.686,54.1465
3.33394,1,0.358958,3,7,0,3.75156,-521.838,-502.103,41.171,35.9699,40.7335,33.8335,21.5432,-625.285,53.3788
8.06814,1,0.358958,3,7,0,-1.73391,-527.055,-506.779,41.6386,33.3072,17.8159,38.8704,17.8619,-604.371,25.4147
8.93817,0.99081,0.358958,4,15,0,-6.88395,-521.748,-494.455,36.3762,35.2054,19.577,32.8717,25.4962,-603.197,40.6651
8.90505,1,0.358958,3,7,0,-8.45263,-520.188,-495.179,36.0712,34.5858,19.6875,32.0685,25.0295,-600.976,39.1432
9.3659,0.995793,0.358958,3,7,0,-7.5993,-525.021,-497.689,38.2351,36.8527,16.8913,36.3999,23.6332,-603.781,32.8394
9.5273,0.999009,0.358958,4,15,0,-8.40883,-521.362,-494.343,35.3362,40.1355,19.946,37.296,17.7526,-594.397,22.6228
3.93558,0.919326,0.358958,3,15,0,-2.82419,-523.381,-510.478,35.0459,36.7322,19.7509,18.0364,24.878,-603.056,37.8099
6.76363,0.999879,0.358958,4,15,0,-3.95958,-536.097,-499.201,45.4229,34.2954,19.4413,39.4906,21.9902,-622.951,49.9649
7.51451,0.870496,0.358958,3,7,0,-5.24809,-534.365,-499.136,40.1543,37.8538,18.4895,41.1191,25.9018,-618.91,40.8012
7.88343,0.99769,0.358958,4,15,0,-4.89976,-519.456,-493.505,46.3564,29.3707,18.499,40.3083,17.0055,-601.317,38.1328
7.2229,0.971404,0.358958,4,15,0,-4.80889,-526.332,-502.349,35.9714,46.2818,17.49,23.2765,20.4151,-600.209,28.3013
7.7012,0.979985,0.358958,4,15,0,-4.60008,-513.641,-490.055,36.2027,30.9091,19.6646,35.8952,19.3779,-588.887,32.0275
8.53561,0.991804,0.358958,4,15,0,-4.38291,-532.388,-502.939,39.4172,40.9312,19.7256,35.7926,20.0487,-611.58,31.9169
10.0635,1,0.358958,3,7,0,-8.09308,-525.092,-493.134,36.3809,36.7785,20.5665,44.605,20.399,-602.438,27.921
7.6213,0.840893,0.358958,3,7,0,-5.71923,-520.662,-492.634,45.1379,42.7144,18.6241,26.0276,16.3826,-600.807,39.4307
6.65833,0.453106,0.358958,4,15,0,-3.90433,-524.963,-491.516,43.4884,37.7248,15.2398,37.27,16.2245,-599.916,33.4058
8.06579,0.992267,0.358958,4,15,0,-5.46445,-523.782,-496.552,35.4341,38.8193,29.6803,45.5491,21.8682,-610.765,29.8447
8.61447,0.339684,0.358958,4,15,0,-5.2582,-524.171,-494.138,32.0116,33.5441,23.3964,32.1717,19.5371,-599.116,39.2625
6.59849,0.965595,0.358958,3,7,0,-5.0925,-517.471,-497.018,42.5668,25.8677,16.2403,43.7034,17.1857,-593.464,26.8751
4.67664,0.974566,0.358958,3,15,0,-1.62853,-526.171,-484.29,42.1353,39.4783,14.8768,48.4904,18.2564,-601.439,29.1802
8.03654,0.514633,0.358958,4,15,0,-0.315055,-521.228,-496.888,46.2619,27.8636,21.2601,45.3198,21.3669,-610.117,40.0455
6.11355,0.543744,0.358958,2,7,0,-2.96707,-517.675,-495.74,52.4415,35.0512,19.815,49.4866,27.0964,-617.028,36.7496
4.59818,0.0679015,0.358958,4,15,0,2.81612,-513.235,-495.087,50.4549,31.653,16.9971,58.1373,27.1285,-607.816,22.9383
2.93549,0.888586,0.358958,2,3,0,-1.69694,-514.547,-497.148,51.9464,30.2293,17.1572,58.331,32.4429,-616.094,30.3851
1.79041,0.996576,0.358958,4,15,0,3.23693,-526.549,-479.518,31.7618,37.9022,15.243,33.5334,15.8996,-589.454,38.4999
9.3442,0.92493,0.358958,3,7,0,-0.350664,-523.992,-494.752,38.4906,30.8441,17.251,40.2945,18.2612,-597.995,32.1044
9.15399,0.645455,0.358958,4,15,0,-6.72271,-522.677,-495.591,42.2481,30.1968,17.4524,37.8606,19.6597,-602.037,38.3891
6.06732,0.926357,0.358958,3,7,0,-4.93607,-518.362,-490.85,32.2806,31.1889,17.9223,37.0614,15.3518,-583.916,24.8162
9.9033,0.965847,0.358958,3,7,0,-1.24867,-528.484,-493.476,40.6249,38.3985,19.3406,46.9432,20.6554,-609.105,30.2874
8.49961,0.965616,0.358958,3,7,0,-7.4398,-524.042,-493.294,32.8627,32.2222,24.2206,49.4495,18.4038,-599.529,24.5635
8.49961,0,0.358958,0,1,1,-6.37078,-524.042,-493.294,32.8627,32.2222,24.2206,49.4495,18.4038,-599.529,24.5635
9.02755,0.964379,0.358958,3,7,0,-5.48403,-527.522,-492.758,33.2713,33.8716,20.9103,45.5557,17.7008,-599.405,27.219
7.83074,0.608359,0.358958,3,7,0,-5.04046,-530.979,-488.672,34.5774,33.0659,21.6791,44.9755,18.0289,-605.264,38.5505
6.76588,0.890531,0.358958,3,10,1,-4.43602,-528.935,-493.026,32.6061,31.9836,19.1733,51.8793,15.7807,-596.496,19.6062
6.07236,0.488504,0.358958,3,15,0,-3.6675,-526.192,-495.463,32.0539,30.8072,19.3178,27.4797,28.6326,-606.196,52.4468
7.88688,0.977015,0.358958,3,7,0,-4.20934,-525.581,-497.763,31.978,31.8421,20.8966,28.2836,23.483,-601.938,44.0497
7.94308,0.57149,0.358958,2,7,0,-6.37787,-525.862,-496.666,31.2642,30.1529,20.451,32.4621,22.8112,-600.388,41.1073
5.52998,0.999945,0.358958,3,15,0,-2.82691,-522.373,-495.499,34.9727,28.9771,15.3441,22.8254,20.5783,-593.268,45.9669
5.66871,0.428725,0.358958,3,7,0,-3.6579,-517.909,-495.851,36.7482,28.2718,15.0941,29.4007,20.1643,-589.915,36.3921
6.90764,0.165765,0.358958,4,15,0,-2.5765,-522.119,-496.79,35.603,27.6416,16.8733,54.0252,20.9651,-595.56,17.1038
7.42505,0.860939,0.358958,3,7,0,-2.68814,-527.688,-492.738,31.3049,40.9214,20.5085,32.8564,26.6024,-606.104,39.588
6.29597,0.44471,0.358958,4,15,0,-3.83051,-533.775,-496.149,32.9244,44.8636,24.4611,30.5331,17.3292,-608.49,36.9434
5.3929,0.853618,0.358958,3,13,1,-1.27215,-511.296,-497.698,38.1027,31.764,17.1818,21.4224,16.5937,-583.175,32.2901
7.40535,0.988738,0.358958,3,7,0,-3.14984,-530.31,-500.375,42.9124,30.1397,20.7635,28.3248,19.322,-613.307,54.4677
7.68129,0.734741,0.358958,2,7,0,-4.56387,-528.97,-497.974,44.6143,33.0221,22.8074,27.9731,18.8223,-615.214,56.245
5.85273,0.622398,0.358958,2,7,0,0.753525,-531.896,-498.575,38.9826,34.9745,29.5762,28.239,17.6176,-618.072,56.2834
6.81636,0.99866,0.358958,4,15,0,-2.98501,-527.625,-496.09,42.5476,34.711,15.2659,43.9919,25.7671,-611.206,36.4125
7.76209,0.617963,0.358958,1,3,0,-1.23065,-526.398,-493.736,42.5711,36.8938,15.2946,35.1913,20.0792,-604.343,38.5222
7.46123,0.688204,0.358958,3,15,0,-4.76057,-528.126,-496.485,48.9787,41.0061,16.0214,48.7736,21.2351,-614.361,28.0964
8.84677,0.993586,0.358958,3,7,0,-6.08873,-526.811,-501.666,34.3155,31.5549,19.6922,35.3863,17.9683,-598.787,30.1792
7.72367,0.795089,0.358958,3,11,1,-5.71277,-527.416,-494.956,37.4733,27.7815,18.1701,31.8965,17.0602,-600.119,45.4857
9.61473,0.799402,0.358958,3,7,0,-1.92075,-526.998,-494.782,38.0299,31.3425,19.3142,41.2221,18.9476,-603.29,35.9432
8.2402,0.457783,0.358958,4,15,0,-7.57041,-522.954,-499.422,34.5803,45.6959,20.5845,26.4136,18.6637,-596.783,25.2514
9.07653,0.986529,0.358958,4,15,0,-6.29475,-524.148,-494.864,36.6487,30.7716,20.0944,52.8885,23.3363,-604.227,25.7031
7.41336,0.900584,0.358958,4,15,0,-6.42541,-529.056,-491.689,34.8613,37.2061,22.6615,28.7035,16.1768,-602.756,45.1571
8.92735,0.978232,0.358958,3,15,0,-5.40723,-522.066,-491.182,37.8418,38.6958,18.1836,31.5785,16.5068,-594.599,33.1419
9.07702,0.993663,0.358958,4,15,0,-7.34011,-525.682,-499.168,41.807,34.8647,21.8318,47.1288,25.4204,-614.741,33.5798
8.63512,0.983188,0.358958,3,7,0,-7.23414,-524.161,-491.867,35.6846,30.7324,20.2465,45.9239,16.5989,-596.691,28.167
7.18727,0.947838,0.358958,3,7,0,-4.68504,-522.553,-488.014,33.7944,31.3023,21.7719,51.3607,16.2672,-594.386,23.709
7.18727,0,0.358958,0,1,1,-5.85454,-522.553,-488.014,33.7944,31.3023,21.7719,51.3607,16.2672,-594.386,23.709
5.48924,0.927831,0.358958,3,7,0,-2.2892,-521.92,-488.759,31.2632,28.7571,25.3443,45.2813,15.8644,-594.392,31.5949
6.00264,0.99333,0.358958,3,15,0,-2.56568,-526.622,-486.003,42.1749,27.6066,19.3575,62.2056,16.2139,-604.369,28.553
6.00264,0,0.358958,0,1,1,0.390138,-526.622,-486.003,42.1749,27.6066,19.3575,62.2056,16.2139,-604.369,28.553
7.69797,0.757819,0.358958,3,8,1,-2.52018,-520.81,-500.57,38.6959,40.8957,16.6853,29.4018,27.1891,-603.38,32.5121
6.10715,0.983224,0.358958,4,15,0,-3.95323,-535.926,-496.09,43.7179,36.6091,16.9125,53.8938,15.8577,-612.414,25.8212
7.04319,0.404954,0.358958,1,2,1,-3.36146,-533.853,-493.954,43.9965,37.1222,16.8872,40.139,16.2446,-610.982,39.7661
7.69271,0.799424,0.358958,2,5,1,-5.65083,-529.902,-493.944,40.8524,35.7109,17.2681,29.9217,16.062,-604.084,44.5078
3.41039,0.522303,0.358958,3,15,0,-1.4548,-513.295,-481.853,40.9447,35.4309,15.9262,29.1473,16.3732,-586.539,40.1084
7.24213,0.896264,0.358958,3,10,1,0.0883956,-517.935,-502.096,32.5399,33.7034,22.6132,25.603,16.9597,-590.048,28.6458
6.84165,0.942165,0.358958,4,15,0,0.103204,-532.717,-503.249,34.2391,37.7548,18.2875,31.1174,25.8391,-611.083,38.9617
8.61244,0.994813,0.358958,3,7,0,-5.3125,-525.65,-502.182,31.9965,35.4228,17.8202,30.9196,20.3086,-595.775,27.2504
7.43936,0.962775,0.358958,4,15,0,-5.06529,-521.254,-488.667,43.7277,43.0914,21.5523,30.5113,16.4001,-602.934,40.664
6.05036,0.983469,0.358958,3,7,0,-4.53315,-521.728,-486.596,44.5652,44.0999,20.2494,29.2872,15.7619,-602.305,42.3217
6.05981,0.398012,0.358958,4,15,0,-4.03571,-520.294,-484.111,43.7593,37.3443,20.3075,35.949,15.6429,-600.004,42.5993
8.78778,0.953099,0.358958,3,7,0,-4.19351,-524.29,-493.23,43.4474,36.7086,22.603,41.5977,16.1516,-606.492,34.955
9.38487,0.282582,0.358958,3,7,0,-6.39471,-525.022,-492.945,42.7333,36.9996,20.4722,51.5192,16.9984,-605.226,23.7625
7.18367,0.555291,0.358958,3,8,1,-3.67773,-531.549,-497.35,37.5458,44.1574,19.2136,24.6769,16.5247,-604.833,38.6487
5.64242,0.741982,0.358958,2,4,1,-2.2218,-537.659,-498.989,39.5772,47.3053,18.4541,42.5016,17.1544,-612.845,24.0488
2.79712,0.741082,0.358958,4,15,0,3.88413,-540.449,-508.708,41.1064,32.0404,17.368,45.633,24.9999,-623.923,37.5416
0.608587,0.708791,0.358958,3,7,0,1.28538,-538.954,-508.273,41.3359,27.5441,16.422,41.0396,29.3629,-626.075,49.2174
0.756688,0.440302,0.358958,3,7,0,2.40995,-539.118,-507.188,38.2185,25.505,16.8735,46.8832,29.2568,-623.467,43.8909
5.72837,0.959847,0.358958,3,7,0,3.88014,-530.625,-489.342,44.7807,26.354,17.793,73.205,19.3089,-612.508,23.6073
5.72837,0.019677,0.358958,2,3,0,-3.96715,-530.625,-489.342,44.7807,26.354,17.793,73.205,19.3089,-612.508,23.6073
7.39436,0.625417,0.358958,4,15,0,-3.02599,-519.596,-493.265,33.3796,31.7664,20.8943,30.9013,15.7567,-589.626,33.6935
7.34201,0.993147,0.358958,4,15,0,-5.3422,-528.896,-497.608,46.8684,42.2102,17.5041,42.0513,26.9644,-620.233,38.3642
5.45625,0.953153,0.358958,4,15,0,-1.72118,-529.63,-505.806,39.9025,34.2306,26.7983,28.8977,15.8496,-612.181,43.2461
7.7244,0.675497,0.358958,3,15,0,-4.06226,-513.829,-494.642,40.0754,36.8068,16.3121,30.6126,22.4357,-592.653,30.591
8.69985,0.99463,0.358958,3,7,0,-5.63832,-530.596,-496.307,39.3915,38.2576,24.5332,54.3405,18.1597,-612.68,23.7754
7.13857,0.981349,0.358958,4,15,0,-5.49848,-529.241,-488.197,31.6717,29.275,19.3067,45.0496,18.9231,-599.143,36.6215
6.4975,0.991266,0.358958,3,7,0,-5.30915,-517.373,-504.296,51.2555,41.4265,22.3473,38.2608,21.4937,-612.469,28.4863
6.30477,0.954228,0.358958,3,7,0,-0.710141,-527.67,-484.979,29.673,33.0917,17.7107,37.4742,18.1416,-593.195,37.6499
6.84681,0.99192,0.358958,4,15,0,-2.78934,-519.849,-505.36,51.3537,39.9491,20.1586,32.2287,19.7386,-611.1,33.5616
6.84681,1.90783e-77,0.358958,1,1,0,-2.32278,-519.849,-505.36,51.3537,39.9491,20.1586,32.2287,19.7386,-611.1,33.5616
7.6258,1,0.358958,4,15,0,-4.48351,-521.464,-504.289,35.8724,37.1832,16.9681,27.5707,25.1515,-599.456,30.4126
7.45542,0.917926,0.358958,3,15,0,-3.5545,-525.748,-499.634,39.0936,34.7558,15.4608,38.804,16.4948,-596.797,23.6031
6.43113,0.959423,0.358958,3,7,0,-5.22153,-531.07,-500.691,42.4462,39.0485,15.8333,35.1195,15.696,-605.046,30.187
5.70275,0.994916,0.358958,4,15,0,-4.47979,-533.264,-496.4,37.9254,37.506,15.5028,34.4439,15.6351,-602.328,33.9779
7.80717,0.99614,0.358958,3,7,0,-4.86257,-527.434,-495.941,40.2436,38.6983,16.659,32.7086,15.5859,-599.922,32.5743
9.3799,0.989205,0.358958,4,15,0,-5.85331,-520.274,-490.667,35.0451,36.1962,21.7128,41.9196,19.1858,-596.217,27.4349
7.12608,0.864006,0.358958,3,7,0,-4.46238,-526.989,-487.297,31.7641,41.1852,20.617,30.8168,16.7447,-596.115,36.8151
6.31266,0.985754,0.358958,3,7,0,-4.76707,-520.826,-486.683,30.782,46.1355,18.0265,32.4267,18.6037,-588.238,22.993
6.31266,0.299328,0.358958,1,3,1,-2.78546,-520.826,-486.683,30.782,46.1355,18.0265,32.4267,18.6037,-588.238,22.993
7.0028,0.303618,0.358958,3,7,0,-3.49119,-525.562,-489.431,35.5992,47.1552,19.0186,23.7317,19.5602,-599.74,39.422
5.99311,0.964816,0.358958,3,15,0,-0.731301,-521.343,-504.257,40.0974,23.221,21.8148,38.7668,22.809,-606.064,39.8193
9.55155,0.997985,0.358958,3,7,0,-4.51417,-522.581,-502.423,40.7938,35.412,21.3493,36.8116,17.9053,-602.629,27.9827
6.53458,0.80704,0.358958,3,7,0,-3.58677,-528.575,-495.1,39.7691,23.1541,17.9668,53.6803,22.4222,-608.733,36.7979
7.50522,0.998885,0.358958,3,7,0,-5.28496,-527.027,-500.18,41.0836,26.2527,18.7227,54.1723,24.2381,-611.071,30.4657
8.32777,0.991243,0.358958,4,15,0,-5.49501,-520.371,-499.293,37.0739,44.0192,21.3644,26.89,17.0192,-595.828,25.6263
7.1793,0.911792,0.358958,3,7,0,-4.65977,-530.496,-486.885,40.9663,29.546,18.9957,62.1994,19.2399,-609.698,31.068
7.13314,0.758346,0.358958,2,7,1,-1.17569,-529.295,-487.22,37.4706,29.8851,22.74,51.4294,21.7708,-611.276,42.7416
7.93612,0.415131,0.358958,4,15,0,-2.0265,-519.094,-492.001,36.5573,26.9881,18.2693,35.9999,19.8406,-593.761,38.772
7.95701,0.990584,0.358958,3,7,0,-6.08746,-518.343,-492.545,29.6685,33.0072,19.0815,31.1449,19.1308,-586.224,29.5272
8.0253,0.972767,0.358958,3,15,0,-5.74745,-526.029,-496.002,35.8948,34.3104,17.1949,34.0259,15.6304,-594.749,30.4107
7.60829,0.284012,0.358958,3,7,0,-6.0239,-526.436,-494.098,35.3496,34.8921,16.9336,28.5828,15.7859,-594.505,36.932
3.5532,0.966546,0.358958,3,7,0,-1.94285,-527.603,-486.44,28.9688,49.4736,17.5275,31.35,16.1624,-590.262,22.9984
6.03621,0.968829,0.358958,3,7,0,0.485358,-525.548,-493.407,34.22,42.7282,25.8541,21.396,16.4989,-602.121,44.5894
8.04675,0.713352,0.358958,4,15,0,-4.7784,-522.89,-502.736,43.9213,35.1749,15.9562,38.6039,22.9592,-605.726,29.211
5.9443,0.90661,0.358958,4,15,0,-3.96024,-524.353,-492.644,35.1457,40.6038,26.5182,45.1737,15.1043,-601.121,22.6993
2.7052,0.459379,0.358958,2,4,1,1.56499,-519.459,-482.351,35.4331,34.2385,24.1258,29.9212,14.95,-593.968,47.4567
5.28561,0.998832,0.358958,4,15,0,-0.218162,-514.639,-501.974,44.6549,30.3397,18.7815,37.8578,15.2103,-593.286,23.1141
6.40625,0.983535,0.358958,3,15,0,-1.1532,-526.088,-495.555,37.0952,48.374,24.9824,29.6353,16.0192,-604.185,30.6208
9.55863,1,0.358958,3,7,0,-5.89328,-524.838,-495.778,40.1615,33.3736,19.641,33.3333,17.2985,-601.939,39.4542
9.40679,0.283439,0.358958,3,7,0,-6.52152,-521.705,-498.031,39.2814,33.6456,18.1892,37.0091,16.6902,-595.866,27.1808
5.70898,0.943675,0.358958,3,7,0,-4.96189,-533.006,-502.18,42.6234,47.6795,24.0437,32.3197,23.7202,-623.393,41.2139
9.29479,1,0.358958,3,7,0,-5.08357,-526.521,-503.113,35.7268,38.6717,20.0265,32.4294,19.9792,-602.253,28.0391
3.76142,0.884903,0.358958,3,7,0,-1.94817,-537.4,-492.974,39.0032,49.9496,20.3603,55.1282,27.6141,-624.378,26.3255
8.07366,0.997826,0.358958,4,15,0,-1.07247,-527.36,-502.639,48.1297,33.7353,18.6912,40.7317,17.3149,-611.496,34.3897
7.95751,0.334181,0.358958,2,3,0,-5.81355,-527.617,-502.823,48.5232,36.2609,17.7193,48.8474,18.0145,-611.874,23.9424
6.89604,0.365615,0.358958,1,2,1,-2.03749,-528.191,-502.879,49.6785,30.4452,18.1095,41.5937,17.4642,-613.443,38.5252
5.55526,0.962998,0.358958,4,15,0,-0.608228,-520.388,-486.733,29.6359,32.6731,22.1319,26.7955,23.4618,-595.618,49.4167
5.06381,0.997007,0.358958,3,7,0,-4.2623,-518.299,-484.741,28.4851,33.1924,20.5776,27.5905,22.5307,-589.892,44.3682
5.57979,0.39818,0.358958,3,15,1,-1.48602,-520.889,-493.481,26.6532,37.216,19.3224,24.255,27.1419,-594.006,39.0546
7.92639,0.816749,0.358958,3,11,0,-3.93994,-521.709,-501.538,44.614,34.8234,20.6534,26.8064,16.2979,-603.274,40.1059
7.82374,0.88557,0.358958,4,15,0,-5.4098,-531.44,-488.934,36.7785,37.3117,19.8996,49.0195,24.8978,-613.016,37.7509
8.89513,1,0.358958,3,7,0,-6.35082,-521.661,-499.155,34.5261,31.8426,21.8705,32.4165,17.4834,-595.541,32.1266
6.90999,0.958303,0.358958,3,7,0,-4.91418,-531.345,-503.809,46.1123,43.7423,21.7774,37.211,23.5843,-622.819,38.0563
3.44225,0.804265,0.358958,3,7,0,-1.72249,-527.947,-510.454,44.8931,39.528,21.7412,57.1978,30.603,-625.185,18.0051
5.57944,0.762146,0.358958,3,7,0,-0.647271,-525.322,-510.162,42.9309,40.1363,18.4335,30.7692,28.3399,-615.026,33.9587
6.5694,1,0.358958,3,7,0,-1.74368,-534.535,-505.874,39.0748,29.618,18.5012,44.6458,18.5966,-610.708,30.5702
8.4108,0.943884,0.358958,3,7,0,-4.45383,-529.696,-494.56,42.7188,35.9261,23.8512,33.6068,18.6074,-614.873,50.7803
7.89817,0.995649,0.358958,3,7,0,-7.28497,-529.622,-496.629,46.0397,38.5383,22.2309,63.8652,19.8748,-617.768,18.7352
6.86914,0.526499,0.358958,4,15,0,-4.91068,-528.595,-485.25,37.8066,44.2961,19.3855,33.267,16.9706,-602.758,39.9447
4.90567,0.796711,0.358958,4,15,0,-1.84214,-513.808,-483.714,38.8465,48.2,20.0634,29.906,19.6613,-592.379,30.5597
8.041,0.994489,0.358958,3,7,0,-3.51745,-528.649,-499.774,32.8083,29.3293,19.408,33.79,17.9871,-598.853,35.9595
6.55456,0.867633,0.358958,3,15,0,-4.95664,-523.139,-495.169,30.7011,33.6182,19.1103,24.5696,15.5492,-588.5,35.1434
6.67232,0.953373,0.358958,4,15,0,0.258483,-529.382,-492.906,25.9946,34.7581,21.3063,32.0287,20.615,-597.298,37.6058
4.66598,0.558027,0.358958,3,7,0,-1.84603,-530.285,-494.81,25.1628,47.5432,18.6241,29.8257,19.2422,-593.314,21.1351
5.8676,0.970585,0.358958,4,15,0,-2.62411,-517.4,-497.209,49.4628,25.2586,17.5642,56.2058,20.1243,-604.552,25.878
4.78012,0.953661,0.358958,3,7,0,-1.33778,-522.116,-494.57,47.3812,21.0115,16.7232,55.9541,20.1151,-606.335,34.7997
0.59833,0.977652,0.358958,4,15,0,0.643766,-514.632,-494.85,47.1062,18.1365,15.2977,49.954,17.2521,-594.288,31.3475
0.608776,0.940373,0.358958,3,15,0,4.11665,-517.722,-488.565,35.601,17.9722,15.1475,53.8101,17.8122,-586.283,25.9362
1.80857,0.234613,0.358958,3,7,0,2.33719,-517.643,-489.093,38.3184,19.7849,15.1331,43.5337,17.2085,-588.303,35.8915
1.44757,1,0.358958,3,15,0,0.735574,-518.582,-488.731,36.1534,20.8103,14.8064,48.4049,20.2754,-589.818,31.8716
5.59913,0.989195,0.358958,4,15,0,3.41133,-531.319,-500.368,47.9394,40.2677,16.8202,21.9441,20.713,-616.792,54.2125
8.37536,0.998394,0.358958,3,7,0,-3.37866,-527.007,-501.647,42.2134,41.8643,20.2249,32.0108,16.1904,-605.635,30.1125
6.19696,0.275089,0.358958,3,7,0,0.501098,-522.219,-506.842,45.4146,40.5912,22.1179,37.8964,15.7545,-605.506,20.1763
4.4093,0.333985,0.358958,4,15,0,-1.88713,-528.511,-487.18,37.3631,26.6942,17.2848,68.5722,29.2461,-612.405,29.9592
4.4093,0,0.358958,0,1,1,3.93022,-528.511,-487.18,37.3631,26.6942,17.2848,68.5722,29.2461,-612.405,29.9592
6.01527,0.397402,0.358958,4,15,0,-1.03567,-512.517,-501.648,44.1723,36.295,26.6024,31.7629,16.502,-599.794,30.088
7.67007,0.77315,0.358958,3,7,0,-1.27307,-523.438,-487.544,46.3028,40.5162,18.644,33.1268,21.8153,-610.2,49.0136
8.39573,0.999751,0.358958,4,15,0,-6.44732,-527.329,-497.806,30.7491,32.151,19.5918,31.3975,18.2955,-595.966,34.6116
8.39573,4.10667e-10,0.358958,1,1,0,-2.28914,-527.329,-497.806,30.7491,32.151,19.5918,31.3975,18.2955,-595.966,34.6116
7.46845,0.96946,0.358958,3,7,0,-3.68829,-532.375,-493.029,39.039,45.2262,18.8551,45.3579,25.4286,-615.698,32.0845
7.14235,0.686961,0.358958,2,4,1,-2.88533,-532.587,-497.26,41.1316,42.291,23.7617,27.0123,21.1625,-618.643,52.0795
6.87292,0.951865,0.358958,3,7,0,-4.80882,-513.159,-497.17,38.999,35.1779,16.5318,37.303,18.1832,-586.873,17.223
6.87292,0,0.358958,0,1,1,0.377969,-513.159,-497.17,38.999,35.1779,16.5318,37.303,18.1832,-586.873,17.223
7.90948,1,0.358958,3,7,0,-1.72718,-526.356,-497.605,39.6983,42.1456,22.8546,22.5429,21.3719,-610.281,47.9876
5.20601,0.73414,0.358958,3,15,0,-3.64017,-524.39,-492.736,38.8098,31.9051,14.6603,37.8365,19.387,-597.247,34.769
2.88669,0.961095,0.358958,3,7,0,-1.31652,-523.776,-492.667,31.4405,31.4842,14.6083,34.5036,25.214,-595.039,36.3841
3.65836,0.935501,0.358958,3,7,0,-0.828688,-521.473,-492.547,36.2844,27.4133,14.624,42.791,18.1834,-590.565,27.8128
1.952,0.500521,0.358958,4,15,0,2.26326,-532.33,-497.382,42.99,25.1094,14.6717,38.8951,17.7542,-607.746,46.3596
1.03356,0.746824,0.358958,4,15,0,3.333,-527.931,-504.111,26.5292,35.2723,14.6228,31.628,24.1366,-593.22,22.208
2.45258,0.920234,0.358958,3,15,1,1.67629,-530.434,-498.885,30.4637,42.8029,14.5943,32.3508,22.4491,-597.941,23.9025
6.12585,0.909449,0.358958,3,13,1,0.17579,-523.637,-491.776,50.196,29.3897,15.8802,51.0241,18.2947,-608.007,35.8176
