# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_full_sibs_model
# start_datetime = 2023-04-03 09:43:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = params.json
# init = 2 (Default)
# random
#   seed = 1302950853 (Default)
# output
#   file = full_sibs_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,birth_date_mother,mother_age_hochdorf,mother_age_asperg,age_hochdorf,age_asperg,burial_date_hochdorf,burial_date_asperg
# Adaptation terminated
# Step size = 0.323693
# Diagonal elements of inverse mass matrix:
# 261.07, 0.752545, 0.123158, 0.0555211, 0.0852692
7.1225,0.64771,0.323693,3,7,0,-1.38642,-582.706,9.64348,37.4764,31.2125,58.0873,-541.85,-487.142
9.25542,0.99105,0.323693,4,15,0,-5.49924,-565.714,6.05811,29.383,45.8482,25.144,-513.808,-511.187
7.16165,0.980093,0.323693,3,15,0,-4.7723,-551.16,6.6174,30.4416,33.9376,14.8639,-510.605,-505.855
6.10348,0.985578,0.323693,3,7,0,-5.10011,-537.208,3.83807,35.6391,28.8409,18.5911,-504.529,-482.977
6.06515,0.985068,0.323693,3,7,0,-3.83099,-553.578,1.74135,44.6981,27.8179,18.1487,-524.019,-490.731
5.29303,0.943007,0.323693,3,15,0,0.93202,-555.222,0.744367,51.3099,53.6186,29.66,-500.859,-474.252
7.37656,0.991066,0.323693,3,7,0,-4.26032,-576.166,2.76489,27.5013,33.5271,33.7577,-539.874,-514.907
7.41229,0.992461,0.323693,3,15,0,-6.05296,-571.652,3.38048,22.9344,31.5045,36.8479,-536.767,-511.869
4.33711,0.517891,0.323693,2,7,0,-1.23743,-581.328,8.40881,17.3043,25.5877,35.0949,-547.331,-528.929
10.0404,0.948142,0.323693,3,7,0,-3.49635,-563.88,29.6686,36.0838,36.786,46.8923,-497.425,-480.904
9.63414,0.992663,0.323693,4,15,0,-8.2541,-575.324,15.2994,43.1684,27.6748,23.6428,-532.35,-508.513
7.60941,0.764234,0.323693,3,15,0,-2.22044,-578.41,8.69647,39.6874,24.1954,28.9835,-545.518,-509.739
9.37937,0.992966,0.323693,3,15,0,-4.44036,-568.289,20.3725,53.3448,46.2351,16.6196,-501.682,-498.325
9.437,0.735282,0.323693,3,7,0,-4.67466,-579.201,13.3113,56.5902,39.7074,17.1828,-526.182,-505.428
8.51512,0.953289,0.323693,2,3,0,-7.85857,-581.931,10.6164,63.307,41.7937,16.7369,-529.521,-501.887
9.14481,0.862345,0.323693,3,15,0,-5.29038,-551.623,14.2966,22.238,35.4088,25.5094,-501.917,-503.875
9.9761,0.978776,0.323693,3,7,0,-6.96028,-575.955,16.7246,23.8114,33.2461,34.02,-525.985,-518.124
10.1428,0.945128,0.323693,3,7,0,-5.86914,-556.474,14.863,42.2148,45.8587,29.832,-495.752,-484.427
4.89325,0.938107,0.323693,3,15,0,-2.97777,-581.813,23.7827,51.0719,30.5033,6.50945,-527.527,-524.232
6.9694,0.981233,0.323693,3,15,0,-3.69174,-553.486,21.6154,54.8132,32.3959,11.8527,-499.474,-486.82
6.84008,0.802107,0.323693,3,15,0,-2.10127,-549.616,31.8385,48.1284,32.8081,17.509,-484.969,-483.979
9.35027,0.989803,0.323693,3,7,0,-4.49132,-572.693,20.4371,32.6452,36.478,19.2836,-515.778,-520.764
10.3078,0.988285,0.323693,4,15,0,-8.43594,-604.462,36.9987,36.7977,42.0165,36.7439,-525.447,-530.92
12.2185,0.929299,0.323693,2,7,0,-7.91038,-582.842,21.7005,40.4867,34.6176,37.9429,-526.524,-504.412
12.4402,0.992913,0.323693,2,7,0,-11.4643,-579.586,21.741,36.0336,41.3709,37.0586,-516.474,-506.493
9.56665,0.917583,0.323693,3,7,0,-8.18812,-566.363,11.2032,18.5918,46.5107,39.9506,-508.65,-507.821
9.33861,0.978054,0.323693,3,7,0,-7.58733,-566.514,8.12764,58.549,35.1342,30.1341,-523.252,-477.831
9.23337,0.993071,0.323693,3,7,0,-3.80345,-583.952,10.6727,30.0334,34.303,34.439,-538.976,-519.48
11.1942,0.990053,0.323693,2,7,0,-8.82874,-564.74,17.3393,27.1646,39.6413,41.595,-507.759,-495.98
12.3844,0.993919,0.323693,3,15,0,-9.94377,-600.286,29.0558,49.9971,48.2958,41.1049,-522.934,-509.183
11.3635,0.933356,0.323693,4,15,0,-10.611,-603.239,38.4238,58.5375,35.3096,44.428,-529.505,-500.273
10.5429,0.886689,0.323693,3,7,0,-9.38144,-598.937,25.3355,54.2405,39.3401,53.5734,-534.261,-491.123
9.32691,0.973356,0.323693,3,7,0,-8.18627,-617.819,32.4503,53.9339,54.5878,32.306,-530.78,-531.579
7.99072,0.773968,0.323693,3,7,0,-3.86319,-582.961,25.7586,40.188,35.7274,63.3622,-521.475,-479.411
9.13804,1,0.323693,3,7,0,-6.22922,-589.808,36.375,42.6606,25.6743,25.3178,-527.759,-521.83
10.0861,1,0.323693,3,7,0,-7.25206,-558.607,18.2574,41.9047,25.3764,27.159,-514.973,-489.543
11.0559,0.954661,0.323693,4,15,0,-8.7968,-595.72,12.5759,46.5174,53.8669,40.6209,-529.277,-508.582
10.4788,0.958622,0.323693,3,7,0,-7.82955,-570.652,6.80811,41.6736,36.8232,41.2357,-527.02,-487.742
10.2611,0.946557,0.323693,2,7,0,-9.10297,-566.742,5.52831,38.6331,39.7203,41.7502,-521.493,-486.359
9.51827,0.963794,0.323693,3,7,0,-8.68723,-577.475,5.87671,26.772,49.8123,37.27,-521.786,-513.433
9.25212,0.995158,0.323693,3,7,0,-7.8357,-566.845,9.0998,19.4966,48.8041,42.9805,-508.941,-504.368
6.03989,0.892324,0.323693,3,15,0,-3.87767,-543.211,9.39968,12.7335,23.3441,27.4518,-510.468,-503.026
11.8005,0.988323,0.323693,4,15,0,-4.97812,-574.839,23.9419,49.8581,31.0872,32.4463,-519.81,-492.534
8.75137,0.944491,0.323693,3,7,0,-8.2659,-584.468,15.5493,55.6154,54.5676,16.9528,-514.351,-511.9
9.74612,0.988065,0.323693,3,7,0,-7.70866,-582.441,11.1543,46.9311,47.9637,20.5205,-523.323,-514.989
9.86498,1,0.323693,3,7,0,-9.27804,-577.926,14.291,49.8341,50.321,19.1285,-513.314,-508.964
11.0569,0.924984,0.323693,3,7,0,-5.7976,-603.238,33.2323,57.3125,40.1448,28.1794,-529.861,-517.746
9.61564,0.899507,0.323693,3,7,0,-6.06777,-578.43,11.5643,59.5129,53.104,22.3239,-513.762,-496.593
9.39441,0.976899,0.323693,3,7,0,-8.2495,-578.614,15.6216,61.5648,56.1455,24.0544,-506.846,-492.994
9.65274,0.660694,0.323693,3,15,0,-6.58331,-608.934,14.2619,59.0286,52.0576,34.3476,-542.615,-515.558
11.7036,0.941936,0.323693,3,7,0,-8.03899,-585.476,38.3864,54.5088,35.8914,40.2507,-511.198,-490.717
9.58787,0.786095,0.323693,3,7,0,-9.00545,-580.383,14.8685,49.4525,58.5435,24.012,-506.971,-506.918
10.075,0.897146,0.323693,3,15,0,-6.3122,-577.902,36.4989,31.6734,31.533,27.658,-509.87,-518.57
7.2071,0.99431,0.323693,3,7,0,-6.20579,-543.344,4.71845,41.6233,33.1255,18.732,-505.5,-482.989
7.93659,0.976084,0.323693,4,15,0,-4.98365,-573.817,4.35871,39.3844,50.8753,53.7131,-518.583,-480.719
7.11681,0.977122,0.323693,4,15,0,-4.84317,-569.301,2.21552,30.1449,46.2757,21.4411,-520.81,-517.715
8.04514,0.995928,0.323693,4,15,0,-4.93778,-571.334,2.87863,35.1253,29.3565,34.9576,-539.099,-501.251
7.48492,0.72561,0.323693,3,11,0,-5.15511,-554.344,0.66074,35.1006,37.1848,33.6471,-516.499,-485.597
9.53274,0.98629,0.323693,3,11,0,-5.77599,-582.954,4.00554,34.5411,45.0251,43.2721,-533.924,-505.141
6.58685,0.909841,0.323693,3,7,0,-5.31289,-553.801,5.60787,25.7273,58.0099,38.5403,-490.184,-489.534
8.52095,0.995377,0.323693,3,7,0,-5.54834,-571.188,5.06837,23.2681,51.0926,32.2428,-515.027,-515.677
12.4553,0.967388,0.323693,3,7,0,-5.44365,-584.459,28.8899,36.776,40.4616,41.2198,-515.107,-506.463
9.0014,0.820528,0.323693,4,15,0,-6.23996,-554.74,11.0898,19.5314,38.1122,27.5136,-505.538,-507.695
8.08584,0.947805,0.323693,3,7,0,-2.94647,-604.44,7.52402,59.5421,52.3631,28.7197,-544.552,-516.178
5.6049,0.921638,0.323693,3,7,0,-1.97833,-595.373,4.06454,36.8304,70.5243,46.7841,-520.784,-511.758
7.35591,0.984251,0.323693,3,7,0,-3.67044,-593.113,2.2804,36.4871,55.9182,49.3725,-534.914,-507.253
3.69078,0.841983,0.323693,2,3,0,-2.75046,-596.013,2.08443,24.7462,67.0011,45.6422,-526.927,-525.625
6.16304,0.986286,0.323693,4,15,0,-1.10394,-538.563,18.1674,18.919,19.7846,24.7758,-500.611,-494.869
11.7094,0.990889,0.323693,4,15,0,-5.11161,-575.813,13.5514,40.5822,45.9796,29.6034,-516.282,-505.627
12.0502,0.978664,0.323693,3,7,0,-10.9757,-581.255,32.0939,55.7705,38.1243,34.1775,-511.037,-491.307
8.40737,0.909966,0.323693,3,11,0,-6.94618,-571.164,6.38166,20.2995,53.9383,42.4824,-510.844,-508.382
8.25986,0.987145,0.323693,4,15,0,-6.40722,-574.799,3.31862,26.5117,51.5715,49.0322,-519.909,-499.255
12.0593,0.743291,0.323693,3,7,0,-5.75303,-577.286,32.2632,38.3545,38.4858,42.3047,-506.537,-496.627
9.49612,0.447532,0.323693,3,15,0,-7.62587,-581.511,5.14699,34.501,49.7637,48.8345,-526.601,-498.176
8.87216,0.907123,0.323693,3,15,0,-7.29198,-585.944,3.31827,33.4158,48.7558,45.1998,-533.87,-507.329
8.12691,0.983662,0.323693,3,7,0,-6.60537,-576.078,2.7899,60.424,40.7605,36.8014,-532.528,-478.853
11.5225,0.682277,0.323693,3,7,0,-4.19447,-588.147,15.6407,54.2315,51.0648,29.8449,-521.442,-504.071
11.7283,0.93889,0.323693,3,7,0,-9.34338,-597.33,27.8456,52.0306,53.7527,33.4506,-515.732,-511.849
9.595,0.801225,0.323693,2,3,0,-7.47762,-612.619,24.9653,49.6313,59.4388,35.9008,-528.215,-527.087
9.99404,0.974612,0.323693,3,7,0,-6.49363,-612.193,26.7429,42.8291,57.0287,44.0043,-528.421,-525.359
12.1001,0.970646,0.323693,3,7,0,-8.07794,-583.184,23.427,55.748,43.4955,40.2445,-516.262,-487.191
11.0896,0.949301,0.323693,3,7,0,-10.86,-593.707,34.9927,31.1332,45.9558,45.0255,-512.758,-517.548
10.2711,0.885472,0.323693,3,15,0,-8.46424,-558.036,10.1711,43.8373,44.5657,33.4863,-503.299,-480.712
5.58539,0.821333,0.323693,4,15,0,-1.70531,-590.531,48.0066,56.6779,12.8055,26.9427,-529.719,-506.91
5.58539,0.072838,0.323693,2,3,0,-1.98525,-590.531,48.0066,56.6779,12.8055,26.9427,-529.719,-506.91
6.73248,0.470652,0.323693,3,7,0,-3.26076,-576.852,47.0914,53.9856,14.6977,27.4956,-515.062,-495.37
4.34555,0.899993,0.323693,3,15,0,-2.5675,-569.541,23.5139,38.2537,11.823,17.6321,-534.204,-513.655
5.93498,0.982558,0.323693,3,11,0,1.52441,-560.487,10.8817,49.2355,40.5069,6.56418,-509.098,-504.687
5.43348,0.991268,0.323693,3,7,0,-5.14544,-563.318,12.918,51.6962,47.0063,5.99465,-503.394,-505.627
3.96049,0.913916,0.323693,4,15,0,-1.18992,-550.454,20.2223,39.1311,16.7163,8.52165,-513.516,-502.801
7.26554,0.985168,0.323693,3,15,0,-3.02395,-564.978,22.7595,48.4867,29.8917,9.66832,-512.326,-506.823
7.89218,0.991646,0.323693,4,15,0,-6.36918,-578.892,26.7603,54.5524,38.2382,10.357,-513.893,-513.982
6.16093,0.905974,0.323693,2,3,0,-5.79847,-578.03,18.3819,75.6361,40.5018,10.7405,-519.147,-491.654
10.3722,0.907852,0.323693,3,15,0,-3.38096,-588.348,28.3634,52.7123,38.7065,19.5897,-521.278,-516.046
10.4118,0.995694,0.323693,4,15,0,-8.86529,-580.136,22.3206,23.1201,34.3593,46.804,-523.456,-510.212
12.1687,0.983107,0.323693,3,7,0,-9.16649,-583.789,19.0351,43.671,48.6322,32.2409,-516.122,-507.877
11.8656,0.984936,0.323693,3,7,0,-11.4112,-577.884,26.0951,52.7935,45.873,29.1846,-505.916,-495.906
10.2745,0.82498,0.323693,3,7,0,-8.75687,-590.854,7.63928,51.6846,46.6991,31.2141,-536.515,-507.955
10.27,0.932815,0.323693,3,7,0,-8.29927,-583.042,33.9811,65.7887,47.2642,29.6763,-501.796,-487.577
12.2108,0.999679,0.323693,2,7,0,-9.32283,-584.309,17.0158,44.0474,38.4645,39.3196,-528.829,-500.942
10.369,0.995914,0.323693,3,7,0,-9.32527,-594.679,36.2803,66.3042,48.9064,25.1664,-509.493,-503.209
10.2384,0.993746,0.323693,4,15,0,-8.25812,-557.081,25.1082,41.4098,36.5868,24.5652,-495.386,-491.106
8.75632,0.90504,0.323693,4,15,0,-3.58262,-601.184,47.2352,77.079,40.1491,39.6085,-513.8,-484.497
11.097,1,0.323693,2,3,0,-8.44686,-607.139,28.7068,64.8476,40.2489,36.6513,-538.183,-505.64
11.7021,0.994537,0.323693,4,15,0,-10.4321,-599.205,42.3863,47.3471,40.8274,46.9193,-515.992,-504.939
9.74681,0.908906,0.323693,3,7,0,-8.71319,-606.822,27.5955,71.8503,40.0972,28.0118,-539.13,-506.96
9.96206,0.966278,0.323693,3,7,0,-8.2928,-584.674,18.8423,30.6348,50.8461,55.3925,-514.986,-498.647
11.156,0.982588,0.323693,4,15,0,-8.50166,-591.452,31.1786,66.8131,46.8701,29.2913,-513.403,-495.348
11.1679,0.958939,0.323693,4,15,0,-9.04281,-571.398,26.2525,27.7673,31.8116,43.3147,-513.334,-500.316
10.3229,0.98525,0.323693,3,7,0,-10.0453,-576.768,24.0701,27.6544,27.696,46.2759,-525.002,-502.838
12.2652,0.921526,0.323693,3,7,0,-7.72515,-571.522,22.9478,41.805,35.5386,32.5378,-513.036,-497.179
9.63723,0.923503,0.323693,3,15,0,-8.05295,-618.708,34.705,54.7741,37.2548,46.4976,-546.748,-517.437
9.64023,0.967945,0.323693,3,7,0,-7.39336,-603.76,48.4019,72.4179,37.0394,39.1655,-518.319,-492.177
9.41956,0.909903,0.323693,3,7,0,-6.86751,-620.832,29.4894,57.6985,42.1877,40.7399,-549.155,-522.394
11.8292,0.685266,0.323693,2,7,0,-7.49387,-607.274,38.9305,58.7872,43.5522,38.7687,-524.791,-509.718
12.3034,0.980012,0.323693,4,15,0,-10.9222,-573.122,20.3211,35.1989,40.4778,36.4098,-512.323,-501.514
10.8116,0.903632,0.323693,3,7,0,-9.6145,-568.915,17.536,25.3604,31.772,40.8165,-519.607,-502.739
10.8994,0.992109,0.323693,3,7,0,-10.04,-566.645,22.92,26.6496,44.7268,35.642,-498.998,-504.353
6.53627,0.745646,0.323693,4,15,0,-5.53951,-553.883,2.05271,20.0096,30.6073,45.8259,-521.222,-488.047
3.6685,0.974156,0.323693,3,7,0,-2.2226,-551.854,28.5414,7.75146,33.6607,20.7,-489.652,-523.402
7.34123,0.866157,0.323693,3,7,0,-1.71794,-549.442,6.47038,13.5805,40.7559,29.5404,-502.215,-506.321
7.44736,0.953785,0.323693,3,15,0,-5.6364,-556.439,8.53181,12.8667,31.5988,30.9196,-516.308,-512.652
8.82873,0.958541,0.323693,4,15,0,-5.38531,-598.396,32.6872,31.4174,60.6446,46.2578,-505.064,-520.721
4.84945,0.923238,0.323693,3,7,0,-1.61371,-615.862,32.1476,19.238,48.6965,56.9152,-535.017,-539.708
7.45638,0.90271,0.323693,3,7,0,-1.24944,-594.001,11.8904,20.5051,54.9649,50.6113,-527.145,-522.884
10.5227,0.972626,0.323693,4,15,0,-6.26865,-597.374,33.4494,31.6633,45.7699,53.8408,-518.155,-511.87
7.51301,0.704097,0.323693,4,15,0,-5.54793,-548.759,7.75235,50.2956,30.4025,33.5687,-510.604,-464.895
8.81784,0.998154,0.323693,3,7,0,-5.88897,-586.564,28.8234,27.5333,36.736,26.0448,-521.005,-532.986
11.2557,0.973203,0.323693,2,7,0,-7.44038,-589.444,31.5801,33.5914,34.1263,36.4999,-523.738,-519.353
10.3763,0.981104,0.323693,3,7,0,-8.65953,-571.489,21.1593,61.8815,44.8665,29.5042,-505.464,-480.104
10.2728,0.998906,0.323693,4,15,0,-9.16053,-589.19,38.9789,43.8003,40.5421,55.5718,-509.669,-489.818
8.82149,0.302653,0.323693,3,15,0,-5.97893,-599.08,9.74686,60.7009,56.3891,26.0847,-532.944,-512.294
7.54321,0.668136,0.323693,4,15,0,-3.82178,-590.056,9.81694,32.8265,29.0112,44.1577,-551.227,-513.071
10.8524,0.969679,0.323693,3,7,0,-7.5461,-570.132,7.66021,50.1175,41.3544,31.1909,-521.118,-488.824
10.0909,0.627796,0.323693,3,11,0,-5.80795,-585.611,7.11567,52.6198,38.5916,33.158,-539.904,-499.833
10.9668,0.914794,0.323693,3,7,0,-7.7695,-587.268,18.6358,51.2017,55.2088,27.4692,-513.424,-508.597
9.4506,0.977296,0.323693,4,15,0,-8.87833,-556.334,19.6488,53.0491,36.0744,32.2059,-500.61,-471.079
7.47157,0.929212,0.323693,3,7,0,-5.9579,-585.971,2.52426,38.8637,36.4921,32.8283,-546.955,-514.279
10.8389,0.962228,0.323693,4,15,0,-5.55929,-575.475,24.1298,33.1721,27.7787,45.6006,-523.566,-496.702
10.3386,0.949558,0.323693,3,7,0,-7.1342,-575.333,28.206,41.8829,21.8838,38.8401,-525.243,-494.61
10.4845,0.929517,0.323693,3,7,0,-8.48285,-568.977,17.0467,34.7655,29.8815,25.8026,-522.048,-508.408
10.395,0.945275,0.323693,3,15,0,-4.92329,-575.167,14.3264,31.3639,29.903,34.0775,-530.937,-509.725
10.3057,0.950696,0.323693,3,7,0,-8.10799,-589.708,16.3292,36.5362,43.1692,28.5452,-530.21,-524.627
10.2528,0.999793,0.323693,3,7,0,-8.53559,-561.891,17.698,53.5221,41.2757,24.221,-502.917,-484.148
9.42562,0.955852,0.323693,3,15,0,-5.73664,-557.632,8.6688,48.5392,39.9187,37.6041,-509.045,-471.489
9.6284,0.999435,0.323693,3,7,0,-8.97269,-596.347,39.2087,30.388,38.4274,34.2914,-518.711,-531.667
8.05015,0.986657,0.323693,3,15,0,-6.54488,-553.365,10.6829,55.1842,45.3919,25.9385,-497.29,-472.242
10.8534,0.995308,0.323693,2,3,0,-7.56257,-565.832,9.56335,41.0148,36.7081,26.501,-519.561,-498.317
12.2468,0.999602,0.323693,3,7,0,-10.7095,-579.016,30.3792,36.6228,40.7135,41.5508,-507.923,-500.842
10.15,0.905118,0.323693,3,7,0,-7.90207,-588.307,17.9762,63.1065,31.8786,32.3357,-538.452,-492.864
8.69294,0.571932,0.323693,2,7,0,-3.58096,-571.73,4.17523,37.8034,59.3268,37.7735,-508.228,-496.153
10.5868,0.796013,0.323693,3,15,0,-5.80008,-577.95,33.3176,37.1715,46.9604,27.607,-497.672,-513.172
9.18965,0.908357,0.323693,4,15,0,-8.71349,-559.506,8.65109,49.776,28.7906,32.2487,-522.065,-477.482
7.26457,0.799432,0.323693,3,15,0,-3.69122,-569.413,8.66312,27.3908,22.7111,30.0262,-538.039,-511.996
7.78548,0.995707,0.323693,3,7,0,-5.7983,-556.92,34.964,46.0392,22.9369,39.4498,-499.019,-471.43
9.93623,1,0.323693,3,15,0,-6.03896,-587.228,14.4225,30.9209,45.5866,30.5494,-527.219,-525.758
10.9926,0.97895,0.323693,3,7,0,-8.12451,-588.316,34.3733,32.4409,36.8414,33.5472,-517.102,-522.328
10.789,0.911593,0.323693,2,7,0,-8.74644,-587.528,36.6497,30.6489,30.9614,42.0435,-519.917,-514.836
11.3823,0.992324,0.323693,4,15,0,-9.80105,-566.052,12.7426,40.9539,42.0757,27.3406,-511.233,-497.757
10.9138,0.964397,0.323693,3,7,0,-9.27396,-571.286,17.2389,33.6526,35.8825,25.7209,-518.164,-511.912
9.74749,0.98284,0.323693,3,7,0,-8.81293,-556.501,11.8534,45.0982,28.1237,32.0227,-516.524,-479.38
11.2018,0.97593,0.323693,3,7,0,-7.93349,-570.523,24.8733,33.1715,31.3395,28.9085,-514.31,-508.443
11.0958,0.880882,0.323693,3,15,0,-9.21273,-588.683,15.6677,54.8144,55.9647,40.6609,-517.05,-493.207
12.1911,0.874729,0.323693,3,7,0,-8.4541,-592.705,32.4018,60.2016,39.741,36.1646,-520.562,-496.339
10.4863,0.987233,0.323693,3,7,0,-10.076,-615.481,31.0117,54.3301,57.773,43.1721,-526.697,-517.979
10.0357,0.985997,0.323693,4,15,0,-9.04157,-617.388,48.1631,65.6457,43.3329,48.156,-525.892,-503.586
12.8421,0.977796,0.323693,3,7,0,-6.76659,-586.679,26.2154,48.0065,43.0729,37.5085,-517.391,-501.164
11.1329,0.907192,0.323693,3,11,0,-9.26905,-572.904,9.46883,45.1837,47.9688,40.1305,-515.467,-487.59
10.652,0.982856,0.323693,3,15,0,-9.50301,-573.169,12.0661,24.3311,42.9257,37.4436,-518.177,-511.394
9.67005,0.948775,0.323693,3,7,0,-7.39963,-570.417,10.4228,36.3678,57.9185,39.4323,-502.076,-494.617
11.7034,0.988325,0.323693,3,15,0,-8.84414,-586.567,26.0023,37.7475,38.1108,30.982,-522.454,-517.837
10.9367,0.966364,0.323693,2,7,0,-10.3018,-588.839,28.7803,31.7363,42.3018,32.2833,-517.757,-524.82
11.7491,0.985599,0.323693,2,3,0,-10.5442,-582.877,33.6254,36.1264,43.3872,34.0063,-505.864,-512.744
10.6649,0.900176,0.323693,3,7,0,-8.33315,-575.818,23.0966,57.069,50.7713,37.1463,-501.95,-481.603
8.30872,0.983155,0.323693,3,15,0,-6.95006,-619.306,26.865,38.2694,54.9082,48.9124,-537.533,-532.125
8.90503,0.92309,0.323693,3,11,0,-4.79434,-578.46,43.1355,60.3698,31.5677,42.8165,-503.757,-475.274
8.10068,0.850463,0.323693,4,15,0,-5.65576,-598.184,54.6823,33.1161,45.1561,39.2496,-498.346,-525.818
11.1494,0.823541,0.323693,4,15,0,-3.62375,-583.931,32.4294,54.2527,27.0891,33.7809,-524.413,-495.898
11.4894,0.923515,0.323693,3,7,0,-10.1509,-566.899,29.7444,36.9821,37.1632,31.6201,-499.991,-498.297
11.3244,0.984772,0.323693,3,7,0,-10.6937,-569.954,12.5725,31.4402,37.423,32.9496,-519.958,-505.564
10.6271,0.979379,0.323693,4,15,0,-8.63452,-557.21,23.0201,35.6447,31.4064,27.1699,-502.784,-494.396
11.2288,0.988659,0.323693,4,15,0,-9.2548,-585.211,22.1735,44.2356,53.2118,48.2529,-509.826,-492.723
11.2673,0.984476,0.323693,4,15,0,-9.21028,-564.514,14.1825,32.1137,35.6383,30.4451,-514.694,-501.956
9.88768,0.991941,0.323693,3,7,0,-9.45678,-558.797,5.05431,31.2058,43.3403,38.1087,-510.402,-489.482
10.5021,0.958749,0.323693,3,15,0,-7.82358,-565.901,13.8029,33.0569,34.6187,24.6475,-517.48,-508.197
11.9913,0.997803,0.323693,4,15,0,-9.84017,-588.189,26.2687,38.5396,42.3298,49.318,-519.591,-500.332
8.65832,0.866798,0.323693,3,15,0,-6.38294,-576.654,41.2809,28.7166,20,39.6796,-515.373,-508.257
10.4782,0.964758,0.323693,4,15,0,-7.5045,-572.774,11.887,44.4153,51.6369,24.5781,-509.25,-503.78
11.5407,0.990198,0.323693,3,7,0,-9.2771,-586.902,29.34,57.3566,44.0327,24.8418,-513.529,-504.703
8.83053,0.767231,0.323693,4,15,0,-6.32777,-594.215,11.0189,54.6085,58.1505,23.5095,-525.046,-516.097
12.2009,0.814634,0.323693,3,15,0,-5.62602,-580.984,22.2353,43.644,33.5597,34.2658,-525.189,-503.074
10.1164,0.985118,0.323693,3,7,0,-9.34467,-571.817,32.0696,51.3521,22.9017,33.6201,-516.845,-486.844
9.41602,0.973859,0.323693,4,15,0,-7.68132,-573.34,21.4203,32.7382,24.7857,50.0942,-527.134,-490.508
9.01681,0.972603,0.323693,3,11,0,-6.00253,-598.155,34.1475,71.2169,55.0306,23.3027,-508.977,-503.635
11.529,0.989134,0.323693,3,15,0,-7.7984,-578.49,18.0084,32.9418,36.2113,45.9378,-524.27,-499.61
9.30531,0.913983,0.323693,3,15,0,-7.15716,-558.347,17.4799,21.5632,41.1965,26.3557,-499.671,-510.428
8.31179,0.827185,0.323693,3,15,0,-5.03689,-552.969,4.5264,32.1068,26.2441,30.3439,-522.198,-490.518
6.77359,0.962022,0.323693,3,7,0,-4.81296,-552.355,1.07234,37.8328,27.6878,31.0728,-523.595,-483.449
8.26519,0.985058,0.323693,4,15,0,-5.6563,-571.057,2.9717,33.8758,30.8986,41.565,-537.186,-495.616
5.41957,0.966516,0.323693,4,15,0,-4.05304,-564.415,0.369969,48.2272,52.7485,19.6054,-511.297,-496.582
5.10732,0.948428,0.323693,3,11,0,-2.99467,-573.259,0.155079,31.9683,45.3614,25.664,-527.743,-515.627
5.11965,0.919977,0.323693,3,15,0,-0.229661,-544.961,0.530238,45.0173,33.2444,20.8207,-511.186,-479.123
9.27129,0.964129,0.323693,4,15,0,-2.94951,-593.692,4.59476,47.954,53.8154,35.2481,-535.282,-510.49
10.0811,0.909788,0.323693,2,7,0,-6.4501,-594.867,10.6194,35.7849,52.3295,45.871,-531.918,-513.211
12.5466,0.999018,0.323693,3,7,0,-8.5748,-596.823,28.9972,48.4335,45.1432,43.5673,-522.682,-504.822
12.2711,0.982797,0.323693,4,15,0,-11.9389,-591.996,25.2149,54.769,42.1791,30.7259,-524.602,-506.501
10.4856,0.938089,0.323693,3,7,0,-9.99755,-594.645,16.1416,63.3442,55.6004,29.897,-522.903,-501.404
10.8835,1,0.323693,3,7,0,-9.34602,-588.241,32.1104,51.7699,45.1918,22.3764,-510.939,-514.095
11.2311,0.970717,0.323693,3,7,0,-9.01389,-591.556,29.9162,37.1143,43.6489,53.8972,-517.991,-500.545
11.0481,0.991208,0.323693,3,15,0,-9.91375,-585.055,31.86,54.5231,33.9961,23.3352,-519.199,-507.197
10.7499,0.988781,0.323693,3,7,0,-7.76845,-607.397,37.5359,38.7261,44.2036,51.081,-525.658,-517.59
11.529,0.978882,0.323693,3,7,0,-9.29251,-591.79,21.7003,45.1128,55.3994,45.3618,-514.69,-501.315
11.3363,0.869973,0.323693,4,15,0,-7.73742,-596.703,15.2727,42.9354,49.3473,44.7506,-532.083,-509.017
12.1106,0.996547,0.323693,3,7,0,-11.1637,-588.443,24.0008,45.7767,51.6554,43.4662,-512.787,-499.2
12.1226,0.927561,0.323693,2,7,0,-10.3355,-579.504,33.3533,45.3729,43.545,36.7664,-502.606,-497.365
