# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_full_sibs_model
# start_datetime = 2023-03-21 21:31:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = params.json
# init = 2 (Default)
# random
#   seed = 222271579 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,birth_date_a,age_a,birth_date_h,age_h,birth_date_m,birth_age_mother_h,birth_age_mother_a
# Adaptation terminated
# Step size = 0.165237
# Diagonal elements of inverse mass matrix:
# 236.62, 0.0786845, 242.427, 0.055143, 242.786
1.90578,0.954371,0.165237,4,15,0,-0.232911,-555.186,20.3973,-560.524,63.013,-594.324,33.7993,39.1378
4.4922,0.983348,0.165237,4,23,0,-0.493173,-539.934,20.5932,-547.546,42.2766,-575.942,28.3968,36.0081
4.56311,0.968562,0.165237,3,15,0,-3.7514,-548.729,24.3472,-547.146,50.4389,-579.922,32.7761,31.1931
4.15397,0.98725,0.165237,4,31,0,-2.80422,-537.845,17.6008,-537.466,45.1013,-569.412,31.9455,31.5672
2.96649,0.986163,0.165237,4,15,0,-2.33623,-542.257,14.0786,-546.884,37.3439,-576.642,29.7581,34.3848
3.52686,0.991553,0.165237,4,23,0,-1.99277,-551.652,15.1172,-551.513,43.4942,-583.175,31.662,31.5227
2.60448,0.910611,0.165237,4,15,0,-1.67823,-547.442,30.6483,-544.131,49.6096,-580.106,35.9747,32.6639
-1.93853,0.780167,0.165237,5,31,0,4.20849,-579.078,20.3497,-569.348,36.1654,-599.211,29.8636,20.1333
1.10734,0.858612,0.165237,4,23,0,4.7316,-553.07,26.5498,-545.302,38.159,-587.013,41.7117,33.9429
-0.43702,0.941423,0.165237,3,7,0,1.64213,-544.576,27.2367,-557.362,32.6677,-589.218,31.8565,44.6418
2.0769,0.999206,0.165237,3,15,0,2.67322,-557.937,24.4453,-553.816,42.2459,-580.808,26.9917,22.8707
0.934084,0.948051,0.165237,2,7,0,1.30197,-552.589,23.9778,-543.414,48.5845,-586.163,42.7486,33.5739
3.92406,1,0.165237,2,3,0,-0.769948,-553.118,25.03,-554.673,47.8019,-581.014,26.3408,27.8955
1.80075,0.873919,0.165237,3,15,0,-0.333911,-543.781,18.5149,-546.056,47.0011,-583.976,37.9194,40.1943
3.9778,0.973139,0.165237,4,31,0,-0.348778,-561.676,27.3948,-559.42,45.4918,-593.472,34.0518,31.7964
3.9249,0.97693,0.165237,3,7,0,-3.11842,-559.799,28.7468,-560.901,45.2273,-590.262,29.3609,30.4637
3.08483,0.880675,0.165237,4,15,0,-0.497968,-548.577,18.3149,-551.526,53.0683,-576.633,25.1067,28.0555
3.30829,0.999779,0.165237,4,31,0,-1.88211,-559.2,17.5441,-564.799,44.8347,-590.571,25.7724,31.3709
2.1885,0.728421,0.165237,4,15,0,0.490323,-547.605,31.3347,-550.936,49.8128,-576.084,25.148,28.479
2.9457,0.998634,0.165237,4,15,0,-1.09554,-549.122,18.0197,-557.445,51.7586,-589.273,31.8278,40.1504
3.82774,1,0.165237,4,15,0,-2.2874,-552.525,28.1795,-560.236,49.6992,-586.26,26.0232,33.7348
4.6924,0.984579,0.165237,3,7,0,-3.04606,-554.02,25.4012,-558.254,46.4647,-588.874,30.6192,34.8533
1.97549,0.842585,0.165237,4,31,0,-0.0647805,-570.853,30.7324,-566.244,51.701,-596.853,30.6085,26.0003
3.10918,0.955548,0.165237,3,7,0,0.975227,-559.345,30.4967,-566.292,52.2176,-593.026,26.7337,33.6809
2.88737,0.824648,0.165237,4,15,0,-0.548933,-541.71,17.2266,-550.203,46.4403,-582.133,31.93,40.4224
3.77397,0.998676,0.165237,4,31,0,-2.07414,-552.681,21.6798,-554.657,52.0487,-580.692,26.0351,28.0111
3.7537,0.997102,0.165237,4,31,0,-2.6544,-543.398,20.3216,-542.157,35.8354,-577.283,35.1265,33.8846
0.350812,0.860751,0.165237,5,31,0,0.551674,-518.927,22.5791,-532.865,40.6367,-551.527,18.6618,32.5997
1.60481,0.978606,0.165237,4,23,0,1.1611,-529.968,24.5155,-542.081,47.7252,-573.199,31.1173,43.2301
2.58871,0.97603,0.165237,3,15,0,1.66684,-546.856,24.9199,-540.231,49.2816,-570.57,30.3389,23.714
2.92092,0.999607,0.165237,4,15,0,-0.926321,-538.821,29.2341,-546.713,39.2692,-576.828,30.1147,38.0071
-1.32407,0.806242,0.165237,4,15,0,3.39515,-553.947,23.6203,-549.179,23.8519,-590.206,41.027,36.2593
4.26649,0.979048,0.165237,5,31,0,2.53038,-552.05,23.5543,-549.174,52.2376,-580.782,31.6083,28.7323
0.921626,0.838435,0.165237,4,15,0,0.788578,-573.43,15.2292,-572.538,44.1451,-600.678,28.1401,27.2483
1.82794,0.982765,0.165237,3,7,0,0.895829,-568.512,15.5591,-570.824,51.2878,-597.288,26.4632,28.776
0.185314,0.884806,0.165237,4,15,0,1.47694,-554.194,32.8901,-552.5,51.5334,-591.61,39.11,37.4167
-0.140687,0.983068,0.165237,4,15,0,5.19371,-560.382,16.3445,-554.714,56.7835,-582.12,27.4061,21.7381
1.28868,1,0.165237,3,7,0,2.05003,-554.55,15.8365,-554.223,65.038,-587.969,33.7458,33.4192
1.62826,0.948579,0.165237,4,15,0,1.68164,-560.381,32.5295,-559.76,36.6984,-594.408,34.6482,34.0271
4.5674,0.993537,0.165237,3,15,0,0.177513,-552.829,21.3013,-555.269,39.3883,-585.785,30.5161,32.9559
3.89119,0.992203,0.165237,4,15,0,-2.6599,-558.019,17.2151,-561.571,45.1797,-592.014,30.4422,33.9946
-0.163234,0.835866,0.165237,3,15,0,2.80141,-564.306,11,-567.409,48.4259,-601.826,34.4173,37.5207
2.64672,0.997487,0.165237,4,27,0,2.16791,-530.016,14.4562,-532.704,42.1766,-566.061,33.3574,36.0454
3.584,0.997363,0.165237,4,31,0,-0.802695,-543.361,28.3586,-549.917,53.3876,-576.936,27.0187,33.5748
2.7049,0.919736,0.165237,3,15,0,-1.69842,-542.558,27.7538,-555.58,50.4532,-578.581,23.0008,36.0232
4.73334,0.994097,0.165237,3,15,0,-1.42163,-543.756,22.7229,-549.239,45.3371,-579.861,30.6221,36.1058
2.26628,0.754387,0.165237,2,3,0,-1.91116,-548.112,23.0672,-549.387,45.5617,-572.795,23.4082,24.6832
2.62554,0.990401,0.165237,4,31,0,-0.0734283,-558.464,18.5687,-568.626,43.5782,-591.774,23.1484,33.3101
1.02716,0.867262,0.165237,3,15,0,0.369104,-556.566,16.3423,-562.135,44.987,-598.062,35.9269,41.4956
2.91954,1,0.165237,2,3,0,-0.892237,-558.463,16.5284,-560.64,45.7504,-595.164,34.5246,36.7012
3.79879,0.889331,0.165237,4,31,0,0.24731,-541.626,24.8276,-543.873,52.5077,-570.777,26.9032,29.1504
-1.62369,0.60126,0.165237,4,25,0,3.17058,-546.844,20.3043,-559.065,51.843,-594.707,35.6424,47.8632
-0.412104,0.993056,0.165237,4,23,0,5.27036,-571.055,19.0123,-563.855,66.8235,-595.083,31.2281,24.028
2.01587,0.976205,0.165237,4,15,0,3.55221,-538.867,26.8634,-551.873,39.5751,-580.913,29.04,42.0464
2.89331,0.999844,0.165237,4,31,0,-0.455551,-564.594,19.9865,-571.602,44.6947,-595.955,24.3534,31.3609
3.83573,0.998343,0.165237,4,31,0,0.0055791,-552.61,22.3323,-555.384,37.4238,-588.897,33.5129,36.2873
3.51534,0.99135,0.165237,4,31,0,-3.02837,-556.913,22.1984,-562.03,57.4619,-594.522,32.4921,37.6094
4.11379,0.997631,0.165237,5,31,0,-2.7432,-538.855,22.0017,-543.141,36.057,-570.151,27.0101,31.2959
4.48931,0.971353,0.165237,3,15,0,-2.45871,-539.064,23.4023,-540.873,37.497,-572.386,31.513,33.3226
2.69523,0.771151,0.165237,3,11,0,-0.572655,-541.324,18.2934,-545.594,28.1895,-575.7,30.1056,34.3758
4.00869,0.998775,0.165237,4,31,0,-1.66445,-545.69,23.6086,-552.293,57.0853,-579.778,27.4853,34.0887
3.56541,0.634158,0.165237,4,19,0,0.89343,-532.361,23.6626,-538.036,32.2605,-566.384,28.3481,34.0231
3.89499,0.942728,0.165237,5,31,0,-1.69597,-553.083,22.1366,-559.493,58.6701,-586.904,27.4117,33.8217
3.44268,0.949215,0.165237,3,7,0,-1.70793,-554.686,21.4195,-556.221,61.6326,-585.988,29.768,31.302
2.95461,0.885116,0.165237,2,3,0,-2.57642,-554.837,21.4731,-553.834,61.7958,-588.266,34.4319,33.4284
-0.605434,0.996261,0.165237,4,15,0,1.40873,-561.121,11.3299,-559.375,30.9341,-591.455,32.0804,30.3346
-0.398884,0.958972,0.165237,4,31,0,3.91755,-550.075,7.76746,-556.061,44.7948,-584.274,28.2133,34.1996
-0.52582,0.992079,0.165237,4,15,0,0.931045,-549.113,7.83364,-556.731,47.6943,-585.581,28.8501,36.4677
-1.46963,0.892628,0.165237,4,15,0,2.32929,-558.713,7.87289,-561.568,48.7062,-587.691,26.1225,28.9776
-4.82563,0.976181,0.165237,3,7,0,6.15247,-550.189,7.37114,-558.692,69.0764,-581.85,23.1582,31.6617
-3.95336,0.988292,0.165237,5,31,0,9.34541,-584.916,13.0974,-579.526,31.1292,-613.877,34.351,28.9603
1.4059,1,0.165237,4,15,0,4.7403,-559.099,15.1145,-569.039,37.2909,-595.384,26.3447,36.2844
1.83723,0.997288,0.165237,5,31,0,1.02517,-521.171,22.8502,-531.029,28.4276,-558.002,26.9732,36.8318
-0.42449,0.985157,0.165237,4,15,0,2.97759,-526.776,33.111,-520.712,42.2895,-556.697,35.9852,29.9217
-0.491703,0.949568,0.165237,3,7,0,2.81228,-524.672,34.5436,-525.343,38.003,-553.964,28.6212,29.2925
-4.56471,0.589995,0.165237,5,31,0,8.60611,-512.351,7.72059,-515.783,32.0685,-538.306,22.5239,25.9559
-5.66565,0.775674,0.165237,3,7,0,7.68686,-512.262,7.62247,-506.742,31.3001,-547.683,40.9409,35.4202
-1.59157,1,0.165237,5,31,0,8.10725,-518.91,26.5222,-512.355,47.4489,-540.855,28.4997,21.9442
-0.760275,0.998168,0.165237,5,31,0,5.37317,-517.811,17.6942,-524.631,59.5756,-547.571,22.9407,29.7606
-0.351763,0.993832,0.165237,3,7,0,3.9051,-517.097,19.8437,-516.637,55.4129,-543.27,26.6335,26.1732
2.25507,0.944182,0.165237,4,15,0,3.22464,-543.813,28.071,-538.408,36.1814,-576.575,38.1666,32.7618
0.714389,0.995951,0.165237,5,31,0,2.26925,-544.086,17.7168,-538.401,26.3633,-568.563,30.1622,24.4774
-1.16684,0.99707,0.165237,4,15,0,2.44048,-538.331,14.7585,-530.847,20.6176,-567.796,36.9495,29.465
1.25471,1,0.165237,3,15,0,1.76895,-527.611,20.6173,-538.245,25.2871,-565.988,27.7436,38.3774
2.26523,0.926602,0.165237,4,31,0,0.259164,-523.535,25.7284,-530.169,30.2611,-556.883,26.7142,33.3484
2.40986,0.991742,0.165237,4,15,0,-0.596123,-528.394,15.3402,-526.675,33.695,-557.529,30.854,29.1354
2.21777,0.892692,0.165237,4,31,0,2.35569,-551.977,30.763,-549.808,54.8111,-585.958,36.1498,33.9808
2.32842,0.981635,0.165237,4,31,0,1.47357,-570.016,15.6235,-570.333,46.6276,-602.896,32.5625,32.8793
2.83581,0.984797,0.165237,4,31,0,-0.266658,-559.156,29.4869,-554.997,36.957,-588.032,33.0346,28.876
2.48851,0.872337,0.165237,3,7,0,-0.310438,-561.515,27.159,-556.053,37.8569,-586.61,30.5571,25.0943
2.57058,0.973766,0.165237,3,7,0,-0.598089,-540.706,22.0178,-556.965,46.6649,-579.414,22.4489,38.7078
3.10897,0.99977,0.165237,3,7,0,-1.77347,-553.011,18.1234,-545.915,47.1432,-582.808,36.8929,29.7969
3.25325,0.965827,0.165237,4,15,0,-0.544737,-552.406,18.5374,-552.493,59.4335,-585.534,33.041,33.1282
3.99847,0.957541,0.165237,3,15,0,-0.612096,-557.973,21.9306,-552.883,48.2607,-585.321,32.4383,27.3477
4.63922,0.959204,0.165237,2,7,0,-3.27262,-553.121,21.8129,-557.205,48.3044,-584.399,27.1941,31.2787
3.84491,0.905424,0.165237,3,15,0,-2.70011,-556.233,20.2559,-551.823,49.3349,-583.258,31.4352,27.025
3.38319,0.693667,0.165237,3,7,0,0.988349,-548.901,19.4593,-553.02,48.8501,-587.659,34.6387,38.7579
2.88028,0.811894,0.165237,3,11,0,0.520445,-561.926,21.9212,-558.696,44.2015,-586.633,27.9367,24.7067
2.67889,0.993673,0.165237,4,31,0,1.13369,-572.65,25.0627,-581.277,46.1366,-608.762,27.4853,36.1118
4.20925,0.839772,0.165237,5,31,0,0.499196,-529.853,21.8212,-536.089,46.0349,-564.707,28.6181,34.8539
4.62644,0.982398,0.165237,5,31,0,-2.77375,-545.124,19.0576,-550.454,43.6634,-578.952,28.498,33.828
4.25248,0.987296,0.165237,3,15,0,-2.98329,-547.996,17.2596,-548.265,47.9453,-579.144,30.8783,31.1476
3.70019,0.987556,0.165237,4,15,0,-2.64962,-537.224,20.9787,-543.812,32.6793,-571.953,28.1416,34.7295
3.88442,0.993633,0.165237,4,31,0,-2.48255,-549.422,17.4706,-554.541,38.9516,-582.571,28.0302,33.1495
1.63371,0.947882,0.165237,4,15,0,-1.13938,-564.96,30.1789,-571.134,62.1686,-596.195,25.061,31.2344
0.514654,0.921437,0.165237,4,15,0,1.93372,-574.666,17.4296,-577.328,36.6545,-604.019,26.6908,29.3523
2.60753,0.977578,0.165237,5,31,0,0.54345,-552.703,23.9047,-558.609,61.4213,-582.854,24.2448,30.1507
3.11008,0.929667,0.165237,2,7,0,-0.203617,-547.183,22.1853,-560.63,54.8375,-584.564,23.9336,37.3812
2.95878,0.921038,0.165237,4,27,0,-0.732311,-532.975,20.7915,-531.289,35.0424,-559.468,28.1785,26.4926
3.16035,0.895417,0.165237,5,31,0,-0.756342,-553.245,27.1404,-552.206,42.6389,-589.187,36.9812,35.9426
2.49418,0.995071,0.165237,3,7,0,-1.76064,-547.977,28.5124,-552.683,37.8443,-586.896,34.213,38.9187
1.64124,0.983452,0.165237,4,15,0,0.55457,-539.464,17.3399,-547.362,33.0682,-580.323,32.9602,40.8586
1.0127,0.649496,0.165237,2,7,0,3.99117,-545.404,16.653,-550.671,31.5832,-573.487,22.8159,28.0824
1.83335,1,0.165237,4,15,0,1.04754,-555.786,17.8738,-560.135,37.0724,-595.235,35.0994,39.449
4.27254,0.92379,0.165237,4,31,0,0.99351,-534.863,18.6406,-541.078,43.282,-568.407,27.3299,33.5441
3.94648,0.957602,0.165237,3,7,0,-3.31723,-538.661,19.1492,-535.078,42.1982,-569.581,34.5034,30.9199
4.22385,0.982102,0.165237,3,15,0,-1.46447,-537.479,22.1774,-538.596,47.3674,-566.633,28.0371,29.1541
2.02668,0.926014,0.165237,4,15,0,-1.64248,-536.484,17.7934,-547.857,35.6306,-577.86,30.0034,41.3769
2.98705,0.985547,0.165237,3,7,0,-1.05699,-546.185,20.6707,-537.816,36.3735,-573.443,35.6267,27.2573
2.32031,0.909587,0.165237,3,15,0,-0.615115,-538.831,30.1311,-547.123,46.6305,-570.487,23.3642,31.6565
2.46762,0.9556,0.165237,4,31,0,0.209788,-552.131,24.7188,-545.411,40.8911,-585.367,39.9558,33.2355
0.70018,0.952015,0.165237,3,7,0,0.965853,-546.891,21.5902,-566.326,43.9248,-585.322,18.9952,38.4309
3.05878,0.981755,0.165237,2,7,0,0.271077,-548.364,19.8856,-557.42,42.8344,-589.13,31.7096,40.7654
1.60402,0.896117,0.165237,4,15,0,2.42698,-538.61,30.7946,-540.68,49.4166,-565.846,25.1665,27.2359
2.75684,0.992244,0.165237,3,7,0,-0.899995,-533.698,27.8913,-542.246,49.768,-572.745,30.4993,39.0471
3.14781,0.917319,0.165237,4,19,0,-0.869942,-557.349,22.0757,-556.251,44.954,-582.731,26.4798,25.3824
3.39509,0.99964,0.165237,3,15,0,-2.61384,-555.701,20.9867,-553.265,45.1895,-590.796,37.5312,35.0952
3.24478,0.985068,0.165237,3,11,0,-1.34517,-552.925,26.7359,-565.065,51.3393,-589.437,24.3715,36.5117
2.58546,0.968218,0.165237,3,11,0,-1.58327,-552.284,24.8088,-567.733,49.6077,-591.467,23.7343,39.1837
2.10368,0.935256,0.165237,3,7,0,0.458433,-567.264,24.7005,-556.345,41.6282,-593.779,37.4337,26.5145
0.813208,0.99479,0.165237,4,23,0,0.715379,-583.852,24.0495,-573.322,50.2731,-609.018,35.6968,25.1667
1.19029,0.998102,0.165237,3,15,0,0.968781,-565.554,19.588,-579.638,42.3698,-605.374,25.7356,39.8194
0.297925,0.931936,0.165237,4,15,0,3.35934,-566.464,19.8754,-579.064,34.0998,-603.999,24.9353,37.5351
0.474317,1,0.165237,5,31,0,2.79402,-513.575,22.3266,-507.922,45.8522,-541.962,34.0404,28.3869
3.14992,0.979371,0.165237,4,15,0,0.909551,-537.601,15.9422,-534.925,38.0853,-565.905,30.9804,28.3041
3.55656,0.970806,0.165237,5,31,0,-1.81326,-554.786,28.3349,-557.579,53.0257,-590.998,33.4189,36.212
3.09572,0.895719,0.165237,3,15,0,0.911596,-567.358,23.7118,-570.826,38.2238,-598.547,27.7205,31.189
1.13717,0.867367,0.165237,4,15,0,1.22499,-559.56,12.2147,-566.813,53.8288,-596.948,30.1344,37.3871
4.20985,0.976432,0.165237,4,15,0,-0.658682,-560.91,22.5534,-566.349,44.0713,-593.659,27.3094,32.7485
4.39591,0.982443,0.165237,4,15,0,-2.7414,-554.674,24.1039,-551.255,46.3184,-586.021,34.7664,31.3474
4.8561,0.99232,0.165237,4,27,0,-2.52124,-545.215,22.9201,-546.584,45.3347,-575.759,29.1751,30.544
4.40536,0.849387,0.165237,3,15,0,-3.26514,-542.152,23.907,-550.144,48.1097,-579.313,29.1693,37.161
-1.20569,0.955864,0.165237,4,31,0,4.1601,-512.226,9.95601,-520.179,31.0119,-545.469,25.2899,33.2432
1.49733,0.999631,0.165237,5,31,0,2.18393,-511.627,24.7867,-516.016,36.6878,-542.827,26.8109,31.2006
2.07735,1,0.165237,3,7,0,-1.25604,-511.874,22.4353,-516.587,37.5907,-547.196,30.6089,35.3225
1.53682,0.928651,0.165237,3,7,0,-0.942727,-515.795,24.4974,-512.465,37.1597,-546.879,34.4146,31.0843
2.11413,0.931,0.165237,4,15,0,0.648522,-526.266,24.1859,-526.919,49.0794,-553.165,26.2458,26.8997
2.92377,0.949616,0.165237,4,15,0,-1.00184,-530.442,24.587,-532.717,41.0784,-558.091,25.3743,27.6487
3.54381,0.998227,0.165237,4,31,0,-1.98556,-542.796,21.3066,-541.104,32.342,-575.57,34.4663,32.7747
1.23337,0.698017,0.165237,3,7,0,1.47728,-549.076,21.6125,-540.002,31.0107,-571.751,31.749,22.6745
3.27874,0.987537,0.165237,4,23,0,1.33281,-560.633,26.3706,-556.041,38.2887,-591.976,35.935,31.3425
2.81298,0.903543,0.165237,4,23,0,0.364168,-532.827,20.3299,-536.79,37.4744,-560.852,24.0625,28.0251
4.01194,0.999035,0.165237,4,19,0,-2.30755,-544.149,19.2603,-546.344,36.2469,-574.493,28.1488,30.3438
4.52155,0.998369,0.165237,3,15,0,-3.1863,-541.778,19.9238,-541.902,39.566,-574.347,32.4447,32.5691
2.21506,0.990696,0.165237,4,15,0,-1.78952,-557.158,24.0338,-557.187,27.5568,-587.525,30.3374,30.3671
2.45042,0.908922,0.165237,3,7,0,-1.52907,-557.231,23.5307,-556.71,28.8655,-590.265,33.5556,33.034
2.87735,0.981474,0.165237,3,7,0,-2.24475,-556.91,23.5456,-556.766,30.2128,-587.112,30.3464,30.2023
0.987653,0.97261,0.165237,4,31,0,0.521314,-545.507,11.9886,-542.975,56.9165,-574.195,31.2195,28.6879
1.49077,0.992028,0.165237,4,15,0,0.0562651,-542.636,11.5953,-553.197,46.6513,-578.272,25.075,35.6359
3.48325,0.929054,0.165237,4,15,0,0.404598,-540.521,21.4563,-537.565,42.3082,-566.23,28.6659,25.7093
3.71968,0.998186,0.165237,3,11,0,-2.76038,-536.79,20.1038,-534.699,39.9723,-570.455,35.7564,33.6655
3.60862,0.88579,0.165237,4,15,0,0.272707,-540.398,19.924,-547.687,41.3515,-571.39,23.7033,30.9923
4.17848,0.97926,0.165237,3,7,0,-1.89993,-540.108,20.8537,-540.183,45.2079,-568.326,28.1436,28.2184
3.79478,0.872442,0.165237,4,23,0,-1.38886,-555.319,25.9905,-554.649,50.8268,-590.336,35.6876,35.0169
4.44577,0.99748,0.165237,3,15,0,-2.82555,-560.877,23.5349,-566.666,49.6094,-595.286,28.6199,34.4092
1.95453,0.859687,0.165237,4,31,0,0.557964,-573.045,22.2194,-576.492,41.2841,-610.721,34.2291,37.6757
2.69405,0.99727,0.165237,4,31,0,-0.176996,-535.648,24.2734,-543.994,56.6726,-574.939,30.9444,39.2906
1.33284,0.902136,0.165237,3,7,0,-0.132186,-548.05,25.5231,-543.017,61.3859,-572.778,29.7614,24.7284
3.32471,0.993378,0.165237,4,15,0,0.131298,-538.81,24.309,-550.502,37.8128,-577.257,26.7555,38.4467
4.91394,0.99811,0.165237,3,15,0,-3.16292,-549.24,21.7058,-549.458,43.6448,-580.901,31.4427,31.6615
3.93856,0.950868,0.165237,5,47,0,-2.37065,-546.97,19.7115,-542.044,42.5966,-577.588,35.5445,30.6185
3.33392,0.944145,0.165237,4,31,0,-1.76161,-530.155,23.7616,-540.021,46.0169,-563.642,23.6217,33.4877
3.58593,0.918813,0.165237,3,15,0,-1.80805,-531.438,22.1416,-529.001,43.707,-564.263,35.2627,32.8248
2.80833,0.781681,0.165237,4,15,0,-0.176279,-525.346,24.9032,-530.042,32.1174,-561.389,31.3467,36.0422
3.18323,0.989495,0.165237,3,7,0,-2.26437,-527.308,22.6883,-528.443,32.56,-561.665,33.2222,34.3568
0.135458,0.867126,0.165237,2,7,0,1.05032,-536.856,24.4635,-522.605,33.2571,-561.114,38.5092,24.2577
3.09184,0.886644,0.165237,3,15,0,2.21048,-523.936,22.47,-525.439,31.6861,-555.892,30.4531,31.9556
3.5831,0.994442,0.165237,3,7,0,-2.98575,-525.896,22.0407,-527.835,34.7309,-557.446,29.6105,31.5494
0.23339,0.807868,0.165237,4,15,0,0.62434,-529.264,27.1148,-530.716,25.854,-555.852,25.1359,26.5875
3.32184,0.98739,0.165237,5,31,0,1.24548,-538.311,18.8803,-543.305,57.8537,-573.582,30.2771,35.2711
4.60953,0.939119,0.165237,4,15,0,-2.07616,-546.458,19.7887,-549.546,41.829,-581.227,31.6809,34.7696
4.587,0.871549,0.165237,3,15,0,-2.28593,-553.034,22.636,-553.1,47.2822,-581.995,28.8952,28.9608
3.36268,0.588762,0.165237,4,23,0,1.95053,-535.56,23.1181,-542.595,31.7274,-569.091,26.4956,33.5306
3.2849,0.96732,0.165237,4,15,0,-1.89834,-536.948,23.7736,-544.683,57.595,-573.784,29.1007,36.8358
4.31499,0.906059,0.165237,3,7,0,-2.48184,-540.39,21.9426,-542.911,52.589,-571.378,28.467,30.9879
1.72116,0.972473,0.165237,5,31,0,-0.482231,-514.033,17.8526,-522.227,34.2629,-547.13,24.9031,33.0975
2.85656,0.940785,0.165237,4,21,0,3.9296,-552.992,31.3522,-558.673,51.6031,-589.801,31.1279,36.8093
3.63579,1,0.165237,4,15,0,-1.88875,-556.461,26.2335,-558.013,57.9738,-586.263,28.2502,29.8018
3.93366,0.97332,0.165237,3,15,0,-1.03707,-567.984,22.8856,-570.558,48.1713,-598.8,28.2422,30.8162
2.92713,0.841043,0.165237,3,15,0,0.122415,-552.921,22.2422,-557.454,53.7097,-580.825,23.3713,27.9036
4.58717,0.978937,0.165237,3,15,0,-1.13477,-553.452,23.7397,-556.492,42.5547,-584.296,27.8041,30.8444
4.04115,0.959261,0.165237,4,15,0,0.113715,-558.474,26.8229,-556.967,45.9378,-591.812,34.8451,33.3387
4.23611,0.980699,0.165237,4,31,0,-2.4076,-541.175,25.88,-546.39,47.7361,-577.786,31.3961,36.611
3.85851,0.943748,0.165237,3,15,0,-3.26299,-541.159,23.6171,-541.179,41.7086,-576.888,35.7092,35.7289
3.18669,0.925562,0.165237,4,31,0,-1.16984,-551.385,28.288,-555.153,51.0702,-589.331,34.1783,37.9454
3.47103,0.98776,0.165237,4,15,0,-1.25055,-558.014,22.6809,-560.106,40.0893,-594.986,34.8803,36.9727
3.93883,0.998831,0.165237,3,11,0,-2.97839,-551.145,25.8331,-552.631,47.6657,-587.556,34.9245,36.4109
4.73547,0.996592,0.165237,3,11,0,-3.7166,-555.917,22.4254,-557.539,42.7428,-588.945,31.4061,33.0277
3.28645,0.763436,0.165237,5,31,0,-0.655961,-572.991,24.8878,-576.249,45.6951,-607.895,31.6466,34.9043
4.64221,0.884828,0.165237,5,31,0,-1.07407,-552.488,22.8594,-553.47,43.3432,-586.81,33.3399,34.3219
3.12751,0.928771,0.165237,3,15,0,-2.49436,-551.513,23.2775,-563.063,39.3839,-586.67,23.6067,35.1564
4.38256,0.998198,0.165237,3,7,0,-2.83669,-556.422,21.9878,-556.224,42.5996,-590.242,34.0184,33.8209
3.84916,0.965492,0.165237,4,31,0,-2.93162,-561.132,24.632,-565.321,47.1765,-598.443,33.1225,37.3111
3.60118,0.948283,0.165237,3,11,0,-2.18489,-557.518,19.456,-555.705,49.4662,-591.886,36.1814,34.3687
2.07321,0.945545,0.165237,4,23,0,-0.870768,-541.215,17.1327,-553.731,51.5701,-574.689,20.958,33.4745
3.54136,0.939747,0.165237,4,23,0,-0.154777,-533.067,17.1145,-532.758,44.4945,-562.035,29.2765,28.968
3.41323,0.972974,0.165237,5,31,0,-2.42804,-535.289,20.9555,-533.269,35.1276,-562.635,29.3662,27.3462
4.41733,0.962736,0.165237,4,31,0,-2.14009,-550.459,23.6906,-553.616,46.2454,-586.965,33.3483,36.5057
3.11054,0.961002,0.165237,3,7,0,-1.69648,-552.942,29.5266,-549.553,54.5209,-582.653,33.0999,29.711
2.06016,0.970424,0.165237,4,31,0,2.39813,-577.245,18.3932,-573.096,46.2201,-606.267,33.1706,29.0216
0.981711,0.993082,0.165237,4,23,0,2.00684,-552.53,10.7127,-560.739,45.0959,-589.389,28.6503,36.8594
2.41385,0.902978,0.165237,4,15,0,1.88972,-560.672,14.7891,-560.692,43.1089,-595.164,34.4715,34.4917
2.64317,0.881903,0.165237,3,7,0,-1.1722,-557.086,14.8843,-563.172,47.6309,-588.698,25.5257,31.6119
2.62721,0.95114,0.165237,4,31,0,-0.90873,-535.484,27.8989,-540.141,39.0206,-574.102,33.9602,38.618
4.00871,0.896958,0.165237,4,23,0,-0.940576,-534.549,24.0618,-534.999,44.2124,-563.423,28.4243,28.8738
3.82671,0.998351,0.165237,4,15,0,-2.98695,-537.53,27.1778,-540.582,48.4713,-568.213,27.6309,30.6833
