# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_grandparents_model
# start_datetime = 2023-04-03 18:50:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = model_grandparents_input.json
# init = 2 (Default)
# random
#   seed = 1335803763 (Default)
# output
#   file = model_grandparents_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,birth_date_hochdorf,age_hochdorf,daughter_age_hochdorf,mother_age_asperg,age_asperg,burial_date_hochdorf,burial_date_asperg
# Adaptation terminated
# Step size = 0.425841
# Diagonal elements of inverse mass matrix:
# 47.6574, 0.0114635, 0.700899, 0.0355465, 0.0425655
9.63086,0.88526,0.425841,2,3,0,-9.42213,-579.707,48.4732,45.1848,23.8136,29.2998,-531.234,-481.409
10.0604,0.978762,0.425841,3,15,0,-8.44774,-571.75,39.2837,34.4714,24.6685,25.8204,-532.466,-486.789
8.5544,0.7705,0.425841,3,7,0,-5.80539,-573.412,53.6073,38.3792,19.7354,27.3634,-519.805,-487.935
8.06489,0.704135,0.425841,4,15,0,-3.56463,-577.7,36.7558,24.593,30.4705,35.5601,-540.944,-487.076
9.0639,0.962501,0.425841,3,7,0,-4.81847,-566.874,40.1236,22.5174,35.618,25.8574,-526.751,-482.881
9.53798,0.848612,0.425841,4,15,0,-5.99231,-576.494,46.7931,39.5132,27.6597,17.5743,-529.701,-491.746
9.03075,0.976905,0.425841,4,15,0,-7.47921,-587.196,51.4753,29.3589,22.4329,38.8435,-535.721,-496.561
10.0289,0.995177,0.425841,4,15,0,-6.86025,-581.97,47.2917,38.3074,36.4858,28.3638,-534.678,-478.813
11.0792,0.959861,0.425841,3,7,0,-9.36576,-573.743,48.5777,33.2203,29.1506,30.4523,-525.165,-480.92
10.1974,0.845318,0.425841,3,7,0,-8.2204,-591.3,53.8363,39.7497,29.393,25.5298,-537.463,-496.627
10.9523,0.99535,0.425841,3,7,0,-9.47086,-583.096,56.8434,34.3597,32.5126,28.7826,-526.252,-487.441
11.2296,0.963092,0.425841,4,15,0,-8.90819,-582.242,52.5668,29.9228,26.323,36.2172,-529.675,-489.779
9.92439,0.829411,0.425841,3,7,0,-7.62626,-571.48,46.2456,39.3246,27.9109,22.7208,-525.234,-481.523
7.27743,0.973025,0.425841,3,7,0,-5.56503,-567.722,35.6472,32.8401,22.5786,21.2978,-532.075,-491.006
6.61721,0.9196,0.425841,3,11,0,-0.58425,-567.131,53.2623,33.8582,22.031,25.7214,-513.868,-485.52
10.2577,1,0.425841,3,7,0,-5.70517,-585.185,47.611,36.6719,21.5203,35.0007,-537.574,-491.992
11.4503,1,0.425841,3,7,0,-9.4164,-585.753,53.1497,36.6896,29.1007,25.8255,-532.604,-494.138
11.059,0.934059,0.425841,3,7,0,-8.11867,-574.15,45.6932,37.1526,26.9766,29.0678,-528.457,-480.953
11.0944,0.988957,0.425841,3,15,0,-10.3774,-580.174,52.2884,40.0658,25.2257,31.6085,-527.886,-483.274
10.4052,0.644076,0.425841,2,3,0,-8.99672,-583.184,50.9214,33.8346,23.5013,27.5242,-532.263,-498.324
10.5665,0.962524,0.425841,2,7,0,-7.48473,-581.85,51.4593,40.3733,20.3257,29.3965,-530.391,-491.754
10.2926,0.921462,0.425841,3,7,0,-8.76902,-583.905,48.4399,39.9519,20.2154,32.0171,-535.465,-491.72
7.69485,0.736946,0.425841,2,3,0,-4.5193,-583.775,47.9075,35.4224,15.6179,37.7385,-535.867,-494.996
7.28951,0.923943,0.425841,4,15,0,-4.29621,-563.327,41.5739,33.2125,17.6007,22.4612,-521.753,-490.053
7.95496,0.987862,0.425841,2,3,0,-6.88278,-563.28,41.7743,32.1149,19.0975,23.0308,-521.506,-489.037
9.41691,0.912128,0.425841,3,7,0,-6.65559,-566.19,37.8303,30.024,22.4606,26.5865,-528.36,-487.119
10.8171,0.686246,0.425841,4,15,0,-5.82983,-580.44,47.6405,32.8176,34.5515,21.1119,-532.8,-491.959
10.3596,0.887515,0.425841,3,15,0,-8.89871,-583.668,53.2933,43.8918,28.2205,21.5965,-530.374,-489.959
10.6101,0.847217,0.425841,3,7,0,-8.33317,-588.981,48.5719,39.9225,28.428,27.7326,-540.409,-492.898
9.70785,0.92218,0.425841,3,7,0,-8.44197,-581.2,53.6862,23.375,27.3434,34.6724,-527.513,-495.809
9.65834,0.964902,0.425841,3,15,0,-6.61558,-576.668,44.2145,34.7328,21.8461,37.7936,-532.454,-482.296
10.6293,0.988867,0.425841,3,7,0,-7.89961,-575.947,47.0029,36.6129,20.1713,32.9966,-528.944,-486.166
9.61275,0.927902,0.425841,2,3,0,-9.33784,-577.476,48.8127,32.6021,18.1319,31.0226,-528.663,-495.72
7.71016,0.973922,0.425841,4,15,0,-5.14969,-577.502,40.7165,39.6951,32.7687,24.7066,-536.786,-480.332
8.79587,0.933108,0.425841,4,15,0,-6.37338,-583.033,45.1332,40.094,19.6338,27.9331,-537.9,-495.372
8.11263,0.978332,0.425841,3,7,0,-5.87697,-579.392,51.9474,25.7758,19.6398,35.247,-527.444,-498.729
10.3498,0.923544,0.425841,2,3,0,-7.43431,-577.428,53.3231,35.2342,22.375,33.3557,-524.105,-486.463
11.4204,0.988276,0.425841,2,7,0,-8.81988,-581.558,48.646,25.6839,35.0258,30.2326,-532.912,-490.616
10.0468,0.659932,0.425841,2,3,0,-9.60395,-579.393,49.3264,31.4045,38.2729,30.7207,-530.067,-478.995
8.58554,0.967195,0.425841,4,15,0,-6.62763,-573.555,44.6611,39.0784,17.6356,23.7011,-528.894,-493.14
8.54879,0.889242,0.425841,3,15,0,-4.62467,-571.823,39.7056,19.5454,37.9791,24.9317,-532.117,-489.367
11.499,0.916376,0.425841,3,7,0,-7.66247,-579.849,49.2113,34.9496,22.349,32.1962,-530.638,-490.354
10.8073,0.980811,0.425841,3,7,0,-9.26746,-567.767,42.4913,27.3824,26.9352,27.5348,-525.276,-485.915
9.55029,0.909712,0.425841,3,7,0,-8.77271,-571.587,38.3271,20.9787,30.104,28.3914,-533.26,-492.112
8.21646,0.980839,0.425841,2,3,0,-7.68419,-564.685,38.0528,21.6438,28.6347,34.2888,-526.632,-480.118
7.81511,1,0.425841,3,7,0,-6.4307,-568.064,37.1172,16.266,33.8793,26.2175,-530.947,-491.702
9.33806,0.927237,0.425841,3,15,0,-4.52021,-569.038,47.2842,19.4434,32.1795,27.9001,-521.754,-489.515
10.8288,0.99704,0.425841,3,7,0,-8.24104,-584.174,45.1718,34.9046,34.962,29.3398,-539.003,-484.968
9.67129,0.905501,0.425841,2,7,0,-6.78441,-583.046,49.5976,39.2023,37.4051,19.3276,-533.448,-487.111
10.2802,0.994168,0.425841,3,7,0,-8.9302,-580.986,49.9453,39.4543,33.5992,19.0873,-531.041,-488.845
9.04164,0.737046,0.425841,3,15,0,-6.18807,-580.222,46.1083,42.8525,28.5958,18.4999,-534.114,-490.274
12.0495,0.992206,0.425841,4,15,0,-9.01523,-583.03,47.4318,33.331,29.0141,29.1977,-535.598,-491.487
11.6023,0.92349,0.425841,2,7,0,-10.0813,-579.252,45.8362,28.9564,28.2015,27.9837,-533.416,-494.11
10.6687,0.815669,0.425841,2,3,0,-10.3075,-576.308,50.1675,39.0119,29.4155,28.2763,-526.141,-479.604
10.6629,0.9918,0.425841,2,3,0,-10.3841,-582.402,48.0836,29.7832,27.6608,26.609,-534.318,-498.349
10.8793,0.939261,0.425841,3,7,0,-8.50403,-575.118,44.0004,28.0342,30.0055,35.1422,-531.118,-481.937
10.5249,0.478639,0.425841,3,7,0,-7.04521,-575.997,41.668,32.8534,29.9616,32.5075,-534.329,-480.674
10.7348,0.975206,0.425841,4,15,0,-8.27687,-590.635,51.707,32.9297,37.0075,30.9161,-538.928,-489.781
10.458,0.768309,0.425841,4,15,0,-5.34589,-579.329,52.1806,35.4153,29.4791,20.7373,-527.149,-493.698
9.01789,0.861664,0.425841,3,7,0,-8.46158,-581.619,40.1638,34.7648,24.1108,31.5591,-541.455,-491.184
11.346,0.909514,0.425841,3,7,0,-8.32949,-576.313,49.5396,28.8021,31.1225,24.5367,-526.773,-491.851
10.9401,0.95229,0.425841,3,7,0,-9.16396,-574.463,40.3471,29.4842,26.5105,28.0728,-534.116,-490.395
11.3406,0.995251,0.425841,3,15,0,-10.1574,-577.119,43.8433,36.9208,25.5585,29.4606,-533.276,-485.179
9.86881,0.975658,0.425841,4,15,0,-6.70993,-596.572,55.5517,38.0334,34.049,31.9968,-541.02,-492.493
11.0996,0.898606,0.425841,3,7,0,-8.9499,-584.01,52.7932,29.423,27.6024,30.7751,-531.216,-496.209
10.3144,0.985463,0.425841,3,7,0,-9.17873,-580.693,53.7089,32.2999,24.8531,37.9879,-526.984,-485.552
11.0787,0.997763,0.425841,3,7,0,-9.20229,-586.675,52.4111,42.4674,30.7236,23.9684,-534.264,-489.516
11.8889,0.998356,0.425841,3,7,0,-10.6986,-578.376,49.0066,27.948,31.5531,32.4545,-529.369,-486.42
9.48437,0.5788,0.425841,2,3,0,-7.975,-578.773,52.0249,21.0408,35.4665,35.9497,-526.748,-486.316
11.1065,0.891982,0.425841,3,7,0,-7.87558,-588.517,50.6106,31.2074,35.1679,33.6979,-537.906,-488.444
11.7881,0.522746,0.425841,3,7,0,-3.17487,-574.42,48.5493,31.3437,27.9045,26.739,-525.871,-488.433
11.2494,0.74211,0.425841,2,7,0,-9.34888,-581.055,45.8555,39.3614,24.656,29.8635,-535.199,-487.174
11.2101,0.998439,0.425841,3,7,0,-10.5731,-574.331,48.1826,29.6783,23.2313,30.3818,-526.149,-491.04
11.8421,0.970759,0.425841,2,7,0,-10.4168,-576.957,50.8734,33.0241,27.1997,29.8447,-526.083,-486.888
12.0211,0.849414,0.425841,3,7,0,-10.8336,-579.82,49.4416,36.1165,31.4948,28.2102,-530.379,-483.999
6.96136,0.720376,0.425841,3,7,0,-5.73258,-581.583,39.0329,20.4633,29.8473,37.2395,-542.55,-494.033
10.6937,1,0.425841,3,7,0,-5.76884,-578.462,52.7391,28.4163,32.8225,24.5505,-525.723,-492.673
9.56699,0.984245,0.425841,3,7,0,-7.20521,-586.543,52.6557,32.0536,24.8521,42.0455,-533.888,-487.592
11.2755,0.948686,0.425841,3,7,0,-8.13789,-590.707,52.4544,34.9429,31.5368,31.5099,-538.253,-492.717
11.6027,1,0.425841,3,7,0,-11.0296,-586.136,54.1681,32.992,31.3939,28.4199,-531.968,-493.331
10.9234,0.9972,0.425841,3,7,0,-10.5179,-590.618,56.6759,35.2,32.6535,34.8818,-533.942,-487.883
9.94464,0.881526,0.425841,3,15,0,-7.8675,-583.992,49.2948,43.6674,33.3897,21.2677,-534.698,-485.668
11.7459,0.97098,0.425841,3,7,0,-9.10535,-577.201,51.5543,32.9791,29.6482,28.4949,-525.647,-486.079
12.1112,0.99462,0.425841,2,7,0,-11.3264,-582.437,49.338,36.2282,28.384,26.7325,-533.099,-491.093
11.2463,0.923916,0.425841,3,7,0,-10.2254,-588.901,52.74,36.205,33.5071,26.2793,-536.161,-492.91
9.23763,0.640704,0.425841,3,7,0,-8.01796,-585.083,50.4369,38.4059,38.3332,31.1403,-534.646,-477.203
9.93297,0.935665,0.425841,3,7,0,-7.71471,-591.249,58.7718,41.2847,25.0248,35.0312,-532.477,-489.908
9.92799,0.850378,0.425841,3,7,0,-7.45855,-589.179,51.4426,31.4373,39.2701,25.6346,-537.737,-492.837
9.93589,0.964202,0.425841,3,15,0,-6.49269,-581.912,43.8624,32.7735,38.1649,24.1138,-538.05,-486.86
10.1575,0.97563,0.425841,3,7,0,-8.16108,-584.217,54.0938,40.4914,20.8867,28.7835,-530.123,-494.056
11.9635,0.995322,0.425841,3,7,0,-9.7909,-582.435,49.0259,38.5799,30.4879,28.548,-533.409,-484.819
11.2712,0.932054,0.425841,3,7,0,-10.1679,-582.845,49.4401,31.6521,27.5435,37.7245,-533.404,-485.924
10.1008,0.685336,0.425841,3,7,0,-8.65882,-575.443,51.752,38.9413,28.3508,28.7605,-523.691,-479.391
10.5237,0.9645,0.425841,4,15,0,-6.45187,-583.018,48.31,40.51,25.4238,23.1777,-534.708,-493.907
11.7687,1,0.425841,3,7,0,-10.252,-576.204,44.7204,28.0465,31.3316,26.5642,-531.483,-490.261
11.3085,0.9347,0.425841,3,7,0,-10.087,-578.429,42.7459,29.8335,33.4233,27.9769,-535.683,-487.195
10.8098,0.972429,0.425841,3,7,0,-8.98907,-586.811,49.067,42.5472,27.1551,31.8723,-537.744,-485.237
11.7495,0.997134,0.425841,3,7,0,-10.2143,-576.101,50.5471,31.6027,29.2028,29.6212,-525.554,-485.674
10.6305,0.740864,0.425841,3,7,0,-7.94833,-583.958,55.7038,42.7243,25.3493,26.1674,-528.254,-489.717
10.4466,0.937009,0.425841,3,7,0,-7.90508,-587.6,51.7397,43.4646,25.9452,24.9452,-535.86,-493.244
11.9318,0.947002,0.425841,3,7,0,-9.71497,-580.841,48.2141,30.0822,33.8647,26.9255,-532.627,-489.969
11.5955,0.566613,0.425841,3,7,0,-8.37457,-582.42,51.3453,33.9649,29.3491,35.2977,-531.075,-483.808
11.1232,0.958231,0.425841,2,3,0,-10.2179,-579.3,53.1988,26.8345,30.5344,32.9292,-526.101,-489.001
11.2425,0.834258,0.425841,3,7,0,-7.37725,-580.14,46.1162,32.926,34.2184,22.9138,-534.024,-490.082
10.8799,0.956257,0.425841,3,7,0,-8.06239,-581.983,53.3183,39.2163,29.3265,22.0277,-528.664,-491.412
10.825,0.770345,0.425841,3,7,0,-7.48087,-585.967,48.9176,31.4404,36.2506,25.3906,-537.049,-492.885
11.3192,0.446306,0.425841,3,7,0,-6.34503,-577.092,50.0691,29.3396,28.2596,25.7037,-527.023,-493.789
11.8111,0.918741,0.425841,3,7,0,-9.50895,-581.309,46.8028,33.6863,26.2365,33.9094,-534.506,-487.477
11.2865,0.709712,0.425841,3,15,0,-9.21992,-574.688,45.7408,34.7565,24.2314,24.7285,-528.947,-490.971
9.2599,0.845151,0.425841,4,15,0,-7.87059,-583.936,57.7371,25.4569,30.9694,31.3202,-526.199,-496.189
10.2868,1,0.425841,3,7,0,-7.94444,-583.678,45.3141,37.2863,22.353,31.2067,-538.364,-492.833
10.9517,0.961083,0.425841,3,7,0,-8.96956,-581.938,50.9598,27.0896,32.1086,26.6372,-530.978,-496.102
10.4652,1,0.425841,3,11,0,-8.88342,-571.474,47.0324,26.6298,33.7951,29.2305,-524.441,-481.818
10.7671,0.938221,0.425841,4,15,0,-8.26982,-582.239,51.3183,43.125,27.9142,30.3099,-530.921,-480.89
10.9896,0.891191,0.425841,2,7,0,-9.46949,-582.101,44.2496,32.4604,25.2361,32.502,-537.851,-491.902
11.5498,0.990467,0.425841,3,7,0,-10.3978,-578.713,48.0052,29.4445,29.166,25.6387,-530.708,-494.464
9.69363,0.883546,0.425841,3,7,0,-8.16915,-579.876,51.6947,34.4081,28.0858,38.5922,-528.182,-478.79
11.8306,0.96234,0.425841,4,15,0,-9.1584,-586.32,53.6849,39.2615,31.1229,29.1651,-532.635,-486.771
12.0435,0.986361,0.425841,3,7,0,-11.2036,-582.01,51.4847,30.1586,29.2855,31.1561,-530.525,-491.41
11.7763,0.903595,0.425841,3,7,0,-10.7099,-584.919,49.1658,34.3083,29.344,34.7315,-535.753,-486.535
11.4097,0.967984,0.425841,3,7,0,-10.3291,-581.616,54.4107,36.845,27.1896,26.8418,-527.206,-490.74
9.15267,0.971483,0.425841,3,7,0,-8.16937,-583.193,50.1779,33.1249,19.931,41.0011,-533.015,-489.136
10.5282,0.959286,0.425841,3,7,0,-8.42008,-582.329,47.3707,35.3744,20.614,33.3419,-534.958,-492.999
8.53844,0.987819,0.425841,3,7,0,-7.67643,-574.751,46.6177,34.9399,15.4207,29.1762,-528.133,-495.214
11.7853,0.977502,0.425841,4,15,0,-7.897,-576.448,43.1691,30.9484,27.8457,30.691,-533.279,-486.962
8.78274,0.704072,0.425841,3,7,0,-8.33308,-573.081,52.3868,39.0324,30.9256,23.519,-520.694,-479.604
10.4954,0.913339,0.425841,3,7,0,-7.07402,-587.369,50.1808,36.2405,36.468,23.0569,-537.188,-491.604
10.4785,0.993962,0.425841,3,15,0,-9.43189,-578.752,45.6995,32.395,20.177,33.4538,-533.053,-492.726
11.9047,1,0.425841,3,7,0,-10.2029,-574.23,44.7355,30.9343,27.9934,26.4691,-529.495,-488.834
11.0048,0.911051,0.425841,4,15,0,-7.30696,-586.044,45.4311,33.6132,31.0763,31.0259,-540.613,-490.329
11.2195,0.976488,0.425841,2,7,0,-9.72017,-587.884,54.7533,38.4501,34.1325,31.0717,-533.131,-484.23
11.1126,0.996144,0.425841,3,7,0,-10.6148,-589.4,52.4179,36.3953,34.4058,26.2568,-536.982,-492.342
11.5488,0.980036,0.425841,3,7,0,-10.4218,-579.733,52.7836,32.1224,31.8321,25.7081,-526.95,-490.071
11.2728,0.953936,0.425841,2,7,0,-8.54264,-590.014,53.566,39.7656,27.2738,33.2053,-536.448,-489.769
10.96,0.880237,0.425841,3,7,0,-8.99638,-575.987,52.127,35.9252,24.2364,27.6845,-523.86,-488.141
11.0677,0.755396,0.425841,3,7,0,-8.4744,-576.922,50.7861,35.4391,24.2624,33.3128,-526.136,-483.908
9.95721,0.95939,0.425841,4,15,0,-7.53793,-573.584,49.2688,29.3327,27.4115,36.3614,-524.316,-480.479
7.11637,0.924518,0.425841,2,3,0,-6.60667,-571.97,44.8114,14.76,24.1779,35.3921,-527.159,-497.64
5.0875,0.844006,0.425841,4,15,0,-1.54606,-584.97,45.9109,43.3373,26.2282,15.589,-539.059,-499.816
11.4372,0.973438,0.425841,4,15,0,-4.60019,-578.197,43.9506,31.8088,31.2805,24.3471,-534.246,-490.761
11.0376,0.943129,0.425841,3,7,0,-9.70439,-578.666,46.8499,40.2647,27.5349,29.6307,-531.816,-481.236
10.9825,0.960441,0.425841,3,15,0,-10.4643,-579.752,46.4758,30.1383,24.4291,28.8983,-533.276,-496.286
10.5743,0.919775,0.425841,3,15,0,-7.7284,-583.696,50.8076,44.0886,24.3703,24.724,-532.889,-490.513
12.2879,0.995937,0.425841,2,7,0,-10.0238,-578.611,47.8538,29.6169,30.5831,29.8961,-530.758,-488.515
10.0501,0.745594,0.425841,4,15,0,-7.56199,-586.722,56.7856,37.0263,32.2323,36.0966,-529.937,-481.367
9.41756,0.959199,0.425841,3,15,0,-7.35367,-569.93,38.2768,33.3136,25.4942,22.4487,-531.653,-488.674
8.74039,0.97953,0.425841,3,7,0,-7.86909,-562.797,38.2143,30.6897,23.8217,24.4104,-524.583,-483.875
11.5755,0.951346,0.425841,2,7,0,-7.6747,-575.647,43.4656,29.0453,25.937,29.3702,-532.182,-491.295
12.1968,0.950111,0.425841,3,7,0,-10.6375,-583.014,50.1126,37.414,29.1324,30.4492,-532.901,-486.018
12.0446,0.950422,0.425841,2,7,0,-9.13072,-581.535,49.6552,29.1217,32.6673,31.948,-531.88,-487.798
12.0588,0.95983,0.425841,3,7,0,-11.2016,-581.949,48.1757,31.4674,33.0931,27.3822,-533.773,-490.006
9.80151,0.9171,0.425841,3,15,0,-8.66847,-566.854,41.5472,23.8681,33.034,27.2002,-525.307,-482.752
10.7144,0.942971,0.425841,3,7,0,-8.32479,-569.358,41.6211,31.4799,28.0606,23.2082,-527.737,-486.609
10.3984,0.964257,0.425841,2,3,0,-10.1286,-569.148,42.2364,33.0628,29.0299,22.0107,-526.912,-485.045
8.83525,0.825373,0.425841,3,7,0,-6.30345,-583.442,48.2509,37.4166,41.3781,22.3055,-535.191,-482.342
10.6783,1,0.425841,3,7,0,-8.06398,-577.678,50.249,32.2379,21.11,34.9481,-527.429,-489.382
7.9432,0.634616,0.425841,4,15,0,-6.08425,-578.245,49.2233,47.2337,28.321,25.4942,-529.022,-477.197
8.52584,1,0.425841,2,3,0,-7.773,-584.494,45.2111,41.7993,23.8781,23.3749,-539.283,-495.442
11.6078,0.960319,0.425841,3,15,0,-8.41841,-576.843,45.5704,37.3235,27.1052,24.8865,-531.272,-487.527
9.81579,0.828856,0.425841,3,15,0,-8.8484,-578.074,45.3384,34.6482,28.9648,18.9661,-532.736,-495.495
7.44888,0.894538,0.425841,3,7,0,-2.95207,-582.042,52.0925,50.6333,21.152,25.8667,-529.95,-484.39
11.06,1,0.425841,3,15,0,-6.41593,-583.196,47.1895,36.7111,31.7533,22.7056,-536.006,-492.026
12.0224,0.989591,0.425841,3,7,0,-10.0781,-579.427,48.8258,32.3601,28.66,33.4947,-530.601,-484.912
6.33647,0.848042,0.425841,3,7,0,-5.70465,-571.756,45.5117,10.379,38.4632,31.9102,-526.245,-491.004
7.66597,0.97382,0.425841,2,3,0,-5.62341,-572.753,45.686,13.2073,37.4703,29.7166,-527.067,-492.359
10.3366,0.994945,0.425841,3,7,0,-5.06477,-581.453,48.8734,36.4026,37.5129,21.0272,-532.579,-486.51
9.61176,0.975962,0.425841,3,15,0,-8.24085,-575.161,44.7691,40.764,23.1693,31.2397,-530.392,-479.988
9.20985,0.98935,0.425841,3,7,0,-7.64943,-576.574,44.1218,42.2223,26.4185,28.0785,-532.452,-479.854
10.72,0.851562,0.425841,3,11,0,-6.59244,-584.212,48.7873,43.5285,28.6319,29.2873,-535.425,-482.765
9.73169,0.948145,0.425841,3,7,0,-9.36019,-586.105,44.3141,39.9305,30.3995,26.4336,-541.791,-489.342
9.1494,0.842045,0.425841,3,7,0,-6.24221,-584.766,55.7733,43.6941,35.2677,20.2506,-528.993,-485.554
10.696,0.96172,0.425841,3,7,0,-7.63254,-592.095,53.8848,33.3963,31.1842,32.5403,-538.211,-494.975
8.93339,0.697151,0.425841,4,15,0,-2.38727,-571.36,42.0823,16.4002,31.2912,28.912,-529.278,-494.757
3.29675,0.582602,0.425841,2,3,0,-0.884088,-576.765,39.1605,24.9644,46.9067,30.0297,-537.605,-474.864
9.88619,1,0.425841,3,7,0,-2.75944,-574.649,40.9396,32.7933,25.4706,22.4005,-533.709,-493.984
9.32715,0.982343,0.425841,2,3,0,-8.77608,-569.728,41.781,36.9751,30.0207,21.7182,-527.947,-481.014
10.7738,0.99888,0.425841,4,15,0,-8.6898,-576.247,49.2904,27.6544,24.3845,36.4481,-526.957,-487.76
11.8986,0.994835,0.425841,3,7,0,-10.1878,-581.268,47.0229,30.7566,28.3793,34.3284,-534.246,-487.804
11.2154,0.951922,0.425841,3,15,0,-11.0399,-574.406,47.2154,34.4919,31.1816,22.1265,-527.191,-486.606
11.767,0.964005,0.425841,4,15,0,-10.3503,-578.488,45.6987,30.3045,25.8366,33.6649,-532.789,-488.682
11.5873,0.959819,0.425841,3,7,0,-9.90462,-580.621,48.1868,32.3516,34.79,24.1474,-532.434,-489.332
11.766,0.933602,0.425841,3,7,0,-10.2274,-579.535,51.4427,28.2825,28.8954,31.5515,-528.092,-490.805
10.233,0.781567,0.425841,3,7,0,-9.57107,-586.875,54.5092,44.0719,33.2078,28.7224,-532.365,-480.873
10.1182,0.905274,0.425841,3,15,0,-7.67132,-580.208,45.5823,22.4661,28.7001,38.0112,-534.625,-491.03
11.02,0.985168,0.425841,3,7,0,-8.30951,-583.934,46.2451,34.262,36.214,27.8341,-537.689,-485.624
11.0578,0.986759,0.425841,3,7,0,-8.27755,-588.601,55.6099,40.0803,25.6623,30.3996,-532.991,-492.459
9.75284,0.915764,0.425841,3,7,0,-8.26274,-589.149,56.9597,46.0499,22.78,31.1589,-532.189,-489.16
6.80606,0.836861,0.425841,3,7,0,-4.64424,-566.798,37.4658,15.1435,32.4212,23.7132,-529.332,-495.52
8.58438,0.87863,0.425841,3,9,0,-5.00312,-594.58,52.9251,43.6731,23.2678,31.5776,-541.655,-496.062
10.4226,0.940806,0.425841,3,7,0,-7.23804,-586.022,54.0776,38.4912,21.6762,35.7054,-531.944,-490.149
10.2125,0.878263,0.425841,3,15,0,-7.85519,-574.403,43.5807,35.3071,34.2492,21.2705,-530.822,-483.576
11.4795,0.974214,0.425841,3,7,0,-8.27692,-580.833,48.5064,32.323,23.3622,33.9048,-532.327,-491.243
10.4882,0.824161,0.425841,3,7,0,-9.24825,-577.744,45.9345,34.691,26.5992,21.2881,-531.81,-495.166
9.93708,0.769832,0.425841,2,7,0,-6.62082,-573.463,41.5687,24.0519,36.5506,30.1119,-531.894,-482.748
10.734,0.969014,0.425841,3,15,0,-8.48833,-576.987,50.3114,40.0781,22.9338,24.7875,-526.675,-489.187
10.4733,0.831477,0.425841,3,7,0,-9.05182,-575.995,43.6342,29.0354,33.2401,33.7924,-532.361,-479.927
10.2922,0.88672,0.425841,3,7,0,-7.64101,-572.893,44.8618,32.1765,33.8035,28.7419,-528.031,-478.171
8.60391,0.970469,0.425841,2,7,0,-5.2808,-589.831,45.3243,39.2374,31.6706,24.9371,-544.507,-493.986
8.83349,0.917081,0.425841,2,7,0,-5.52611,-577.875,53.0486,39.7225,22.2474,36.2387,-524.826,-479.666
10.7907,0.996641,0.425841,2,7,0,-8.35446,-582.408,46.6354,29.7416,26.1797,29.3204,-535.773,-497.167
11.1069,0.968436,0.425841,3,7,0,-8.87427,-573.437,44.372,32.3313,27.3365,22.5127,-529.065,-491.257
11.5269,0.777747,0.425841,3,15,0,-9.0375,-589.613,53.2793,37.9988,31.0174,33.1197,-536.334,-487.477
11.3951,0.912431,0.425841,3,7,0,-8.97669,-586.479,49.7788,36.5807,35.5795,27.6716,-536.701,-486.648
11.1555,0.90963,0.425841,4,15,0,-9.34492,-577.188,46.8484,38.5025,31.3599,25.5494,-530.339,-481.776
9.73345,0.879953,0.425841,3,7,0,-8.57193,-572.589,40.1511,34.2139,22.5134,24.2766,-532.438,-491.585
11.3372,0.964931,0.425841,4,15,0,-7.66835,-575.738,48.3932,25.54,32.9902,31.6382,-527.344,-485.569
11.8599,0.989238,0.425841,2,7,0,-10.6016,-583.536,48.7349,38.5527,28.6714,26.3233,-534.801,-489.989
10.0108,0.815556,0.425841,2,7,0,-8.31047,-582.848,52.5383,41.0351,24.8287,36.3608,-530.309,-480.623
10.1589,0.981477,0.425841,3,15,0,-8.30764,-572.13,46.7378,33.2494,29.951,31.3665,-525.392,-477.563
10.1623,1,0.425841,2,7,0,-9.81807,-581.19,44.3252,31.0376,28.2016,24.4871,-536.864,-497.463
9.21946,1,0.425841,2,3,0,-8.1405,-576.789,48.2261,40.156,35.7561,20.9524,-528.563,-479.924
9.48336,0.842107,0.425841,2,7,0,-4.65269,-588.178,50.4089,40.615,20.1673,35.7104,-537.769,-491.685
9.06321,0.989518,0.425841,3,7,0,-7.85903,-581.734,50.6879,44.3183,17.2851,31.4399,-531.046,-488.69
10.0845,0.966097,0.425841,2,3,0,-8.53807,-581.455,50.4113,39.9621,19.0965,28.8775,-531.044,-493.519
11.4378,0.875849,0.425841,3,15,0,-8.04367,-589.072,52.0196,32.1892,33.3649,32.1737,-537.052,-491.344
